Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,L-A1-X,L-A1-Y,L-A1-Z,L-A2-X,L-A2-Y,L-A2-Z,L-A3-X,L-A3-Y,L-A3-Z,L-B1-X,L-B1-Y,L-B1-Z,L-B2-X,L-B2-Y,L-B2-Z,L-B3-X,L-B3-Y,L-B3-Z,L-C1-X,L-C1-Y,L-C1-Z,L-C2-X,L-C2-Y,L-C2-Z,L-C3-X,L-C3-Y,L-C3-Z,L-D1-X,L-D1-Y,L-D1-Z,L-D2-X,L-D2-Y,L-D2-Z,L-D3-X,L-D3-Y,L-D3-Z,L-E1-X,L-E1-Y,L-E1-Z,L-E2-X,L-E2-Y,L-E2-Z,L-E3-X,L-E3-Y,L-E3-Z,L-Wan-nei-X,L-Wan-nei-Y,L-Wan-nei-Z,L-Wan-1-X,L-Wan-1-Y,L-Wan-1-Z,L-Wan-2-X,L-Wan-2-Y,L-Wan-2-Z,L-Wan-wai-X,L-Wan-wai-Y,L-Wan-wai-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B1-X,R-B1-Y,R-B1-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C1-X,R-C1-Y,R-C1-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D1-X,R-D1-Y,R-D1-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
205.272125,105.703011,753.412354,179.905304,97.99102,665.749084,163.90242,-432.007202,766.656433,179.129623,-396.385529,820.255615,225.33905,28.535381,875.424683,253.504654,21.269487,879.261047,287.577332,6.264401,871.661316,206.267258,41.284664,844.981079,202.951736,16.07917,863.229065,213.652924,-11.474815,877.988831,217.093704,41.270672,826.265015,208.623199,17.890039,836.112793,209.602066,-23.107944,857.913757,213.874832,29.330275,816.113464,205.403,3.660644,826.088074,207.294113,-35.354065,838.91687,213.318466,4.533843,809.547791,206.574738,-20.097658,812.109985,208.513687,-47.44511,818.619812,310.678497,-19.518152,847.221191,274.629333,-51.551884,860.672791,275.507751,-65.52491,833.439209,288.25647,-65.644218,799.725952,167.733444,166.769409,721.910339,174.248367,194.102081,734.490723,182.083221,226.201141,751.145081,180.778122,172.347458,696.584351,151.557465,161.485474,701.502197,127.427551,190.997681,711.799805,179.556671,186.018524,688.638916,154.937592,170.795563,670.733765,126.675293,204.238297,673.094849,nan,nan,nan,148.038589,184.836472,652.697937,127.284378,221.253845,660.63623,175.361786,195.788971,643.617737,151.793198,209.255646,633.889038,145.36261,238.668015,649.139709,181.203888,269.101318,753.57428,143.089645,253.666428,725.270691,157.284988,279.046417,704.09967,187.634338,305.773804,696.774902
205.278992,105.715706,753.413025,179.905289,97.978317,665.775269,163.878342,-432.005768,766.637634,179.096207,-396.39447,820.229736,225.310349,28.523401,875.417419,253.448318,21.238457,879.287903,287.519745,6.246361,871.6745,206.189804,41.251541,844.930725,202.9384,16.09544,863.217712,213.6353,-11.479323,877.997681,217.066788,41.304676,826.27002,208.612732,17.902525,836.113098,209.53775,-23.110609,857.932312,213.900513,29.33913,816.071289,205.356964,3.677038,826.082031,207.255676,-35.377769,838.925049,213.223557,4.492065,809.562744,206.562164,-20.123306,812.128113,208.506531,-47.424129,818.590759,310.681793,-19.443951,847.184814,274.600525,-51.561138,860.697754,275.456146,-65.538086,833.45282,288.268372,-65.602394,799.736877,167.851242,166.766144,721.97821,174.335388,194.111511,734.564819,182.067245,226.224533,751.258911,180.805542,172.342789,696.646667,151.631546,161.472092,701.557861,127.189049,190.78447,712.081055,179.405487,185.876923,688.716125,154.965637,170.744598,670.806763,126.676353,204.237473,673.102966,nan,nan,nan,148.092361,184.810349,652.74292,127.300209,221.221817,660.645508,175.403061,195.731506,643.710388,151.820953,209.193756,633.93866,145.408112,238.614685,649.229004,181.146835,269.103607,753.605408,143.075867,253.683334,725.305481,157.260742,278.997925,704.087952,187.675323,305.706421,696.780273
205.271393,105.712418,753.423401,179.875092,97.969345,665.780396,163.823151,-432.022705,766.614563,179.027756,-396.406128,820.24585,225.265228,28.5051,875.409546,253.473679,21.2616,879.282776,287.501068,6.235416,871.681519,206.247284,41.333405,844.938538,202.923416,16.074936,863.234436,213.601807,-11.482357,877.995605,217.038986,41.251457,826.268494,208.57341,17.909573,836.122375,209.544357,-23.133142,857.930481,213.827774,29.296835,816.089417,205.330643,3.668097,826.073608,207.223099,-35.425854,838.930847,213.2621,4.545938,809.590088,206.515152,-20.149557,812.10614,208.506882,-47.460621,818.604065,310.648651,-19.494516,847.208801,274.557434,-51.586151,860.694824,275.449249,-65.554764,833.468018,288.255615,-65.653984,799.741577,167.891983,166.621353,722.27124,173.650085,193.775787,735.397644,182.091949,226.254349,751.36554,180.868713,172.304459,696.787781,151.723099,161.463089,701.646667,127.470825,190.941513,711.897949,179.483047,186.03331,688.720459,154.935196,170.720718,670.888,126.6735,204.210083,673.144836,nan,nan,nan,148.227875,184.572983,652.831909,127.315285,221.170517,660.668518,175.488266,195.828949,643.839539,151.937637,209.146896,633.966675,145.408157,238.652878,649.174133,181.10614,269.134521,753.64856,143.095291,253.698242,725.311035,157.268692,279.051727,704.11377,187.641068,305.751099,696.840942
205.256836,105.711708,753.419312,179.885071,97.975113,665.765686,163.755157,-432.031189,766.610413,178.998566,-396.399414,820.209839,225.209595,28.453424,875.456726,253.449005,21.226793,879.285461,287.478638,6.247176,871.678223,206.115524,41.245712,845.000732,202.913742,16.081625,863.222229,213.592117,-11.495222,877.99939,217.021866,41.250702,826.27594,208.521393,17.869326,836.130798,209.527481,-23.113247,857.9198,213.823486,29.315474,816.069946,205.337296,3.64749,826.065979,207.192856,-35.449806,838.940674,213.206802,4.469689,809.558105,206.520218,-20.159842,812.109558,208.470306,-47.471191,818.615967,310.633209,-19.492079,847.201233,274.503571,-51.623108,860.709534,275.408295,-65.561111,833.451538,288.203552,-65.690224,799.730957,167.99205,166.592178,722.372986,173.720398,193.816055,735.51593,182.113602,226.295746,751.473938,180.968033,172.308487,696.861389,151.82486,161.440582,701.753784,127.248138,190.689789,712.264282,179.488693,185.953857,688.888062,154.91214,170.672119,670.996399,126.663849,204.136124,673.199524,nan,nan,nan,148.219055,184.517197,652.920593,127.320396,221.110977,660.712708,175.573761,195.7883,643.910095,151.851715,209.084091,634.095886,145.420715,238.518219,649.271118,181.084763,269.110352,753.699341,143.098801,253.662094,725.381897,157.225235,279.025635,704.169434,187.62825,305.697205,696.884155
205.22702,105.699013,753.439331,179.88588,97.9701,665.765198,163.683853,-432.018341,766.599792,178.952759,-396.398224,820.180969,225.22052,28.476055,875.442444,253.412659,21.212631,879.286011,287.435852,6.16358,871.717773,206.142349,41.212372,844.968384,202.894882,16.074541,863.211731,213.55983,-11.527126,878.020691,216.975494,41.237133,826.266846,208.531235,17.848883,836.088745,209.492462,-23.080824,857.876526,213.830215,29.304163,816.061829,205.329437,3.610269,826.052612,207.174438,-35.455662,838.936035,213.198135,4.463194,809.577209,206.490707,-20.17469,812.124695,208.446442,-47.49115,818.61908,310.582184,-19.582413,847.219543,274.525909,-51.626606,860.712524,275.412628,-65.555878,833.447144,288.206543,-65.69693,799.749268,168.062698,166.571533,722.464539,173.746719,193.747162,735.644714,182.15834,226.294724,751.523804,181.011978,172.295151,696.932129,151.941162,161.435379,701.847046,127.284348,190.620911,712.45343,179.406784,185.769913,688.862183,154.892639,170.676392,671.019775,126.635056,204.131195,673.252502,nan,nan,nan,148.078323,184.696518,652.936707,127.280006,221.110382,660.790222,175.498016,195.65274,643.89624,151.883804,209.051376,634.110657,145.386658,238.490906,649.35144,181.078094,269.10556,753.763672,143.059464,253.609924,725.456787,157.183044,278.990784,704.263672,187.574539,305.720032,696.920593
205.199829,105.686073,753.445679,179.873901,97.960876,665.771606,163.658524,-432.04245,766.584839,178.907379,-396.417877,820.147705,225.183502,28.422533,875.459778,253.375412,21.151823,879.273254,287.467346,6.148302,871.692871,206.115601,41.224739,844.971436,202.853241,16.037661,863.205139,213.56163,-11.533172,877.989624,216.966309,41.20166,826.27887,208.507294,17.863541,836.093262,209.482651,-23.157883,857.916931,213.761902,29.256018,816.129578,205.288132,3.627321,826.049133,207.167511,-35.455505,838.926086,213.196365,4.445191,809.555237,206.472946,-20.160238,812.114807,208.421722,-47.507786,818.607849,310.586975,-19.558245,847.212341,274.497223,-51.628723,860.672852,275.371185,-65.594231,833.452515,288.189423,-65.683052,799.725525,168.150574,166.521606,722.514465,173.808426,193.719635,735.739929,182.174957,226.322662,751.614929,181.101852,172.362503,696.995117,151.964722,161.409882,701.910278,127.279297,190.640564,712.457092,179.372208,185.895203,688.931274,154.767075,170.648346,671.058167,126.586121,204.136093,673.309204,nan,nan,nan,148.130219,184.532776,653.009583,127.250076,221.114639,660.8573,175.454178,195.799088,643.99408,151.806549,209.102051,634.209839,145.276978,238.592636,649.349121,181.118973,269.105713,753.791321,143.059753,253.613815,725.478699,157.123032,278.94162,704.36554,187.536743,305.72644,697.050537
205.231079,105.684853,753.411499,179.866928,97.948654,665.748291,163.624695,-432.060059,766.537415,178.878983,-396.437469,820.146973,225.176056,28.421272,875.450928,253.361816,21.126665,879.290771,287.420044,6.158627,871.701904,206.12207,41.195538,844.953369,202.850281,16.010614,863.215088,213.514648,-11.576571,877.982849,216.938126,41.180168,826.259766,208.507401,17.817703,836.103333,209.459412,-23.184351,857.896667,213.765045,29.27483,816.07782,205.302246,3.600294,826.02533,207.13768,-35.470951,838.932495,213.194611,4.443058,809.561707,206.442322,-20.217409,812.105713,208.429443,-47.521851,818.569641,310.568756,-19.562963,847.197571,274.432617,-51.683971,860.67334,275.314117,-65.624863,833.459167,288.169189,-65.755127,799.713135,168.145966,166.472473,722.54248,173.81575,193.678635,735.820862,182.182236,226.265244,751.723206,181.126526,172.3983,697.056274,151.935852,161.40564,701.970764,127.298073,190.660873,712.425659,179.354507,185.936981,688.948792,154.657516,170.661285,671.071777,126.508797,204.161423,673.383789,nan,nan,nan,148.070129,184.572708,652.99292,127.174683,221.157242,660.881531,175.364807,195.833572,644.007629,151.663742,209.147858,634.213806,145.238419,238.536743,649.438354,181.103165,269.08728,753.86853,143.054398,253.606247,725.599915,157.122864,278.932495,704.427551,187.53125,305.675751,697.094238
205.229095,105.672546,753.411743,179.873138,97.94088,665.794006,163.563232,-432.07431,766.515686,178.852661,-396.443085,820.102417,225.164719,28.365356,875.445618,253.313156,21.070559,879.315308,287.40799,6.111726,871.718384,206.100601,41.202057,844.95343,202.798691,15.960711,863.234741,213.518997,-11.588221,877.955933,216.944946,41.159786,826.25769,208.449799,17.781221,836.092102,209.453751,-23.190001,857.880127,213.77887,29.216431,816.080322,205.218826,3.599713,825.94281,207.138733,-35.497398,838.932373,213.134979,4.397316,809.539307,206.435699,-20.23452,812.085632,208.403488,-47.558311,818.57959,310.537323,-19.656895,847.247314,274.435242,-51.7103,860.694885,275.317108,-65.659821,833.434387,288.166962,-65.744186,799.706787,168.161316,166.474014,722.515442,173.786697,193.684616,735.892761,182.17308,226.249557,751.759033,181.089218,172.427383,697.076904,151.927414,161.423798,701.938293,127.243675,190.669678,712.482788,179.184128,185.737366,688.808167,154.498398,170.65477,671.059326,126.362938,204.200302,673.408081,nan,nan,nan,147.941483,184.546005,653.043762,127.074768,221.197784,660.942749,175.175415,195.706131,643.961243,151.530579,209.157776,634.257446,145.191635,238.583679,649.432312,181.119827,269.010193,753.929138,143.040634,253.579987,725.628906,157.081055,279.036285,704.585938,187.79071,305.539825,697.201477
205.19017,105.626099,753.436768,179.863373,97.94548,665.768555,163.554153,-432.108154,766.474792,178.80661,-396.476562,820.083069,225.131424,28.374586,875.461304,253.334991,21.059546,879.286682,287.411041,6.107162,871.696533,206.122116,41.200207,844.911865,202.832413,15.961187,863.188416,213.48735,-11.637516,877.973206,216.942917,41.122681,826.241211,208.473267,17.770382,836.088806,209.448212,-23.224329,857.861023,213.779785,29.228157,816.057495,205.248077,3.538303,826.001099,207.121292,-35.503113,838.914185,213.169312,4.391897,809.543701,206.436493,-20.24864,812.077515,208.40184,-47.566372,818.555054,310.547729,-19.624773,847.202881,274.419189,-51.704998,860.686646,275.286285,-65.740707,833.427185,288.210663,-65.731628,799.682556,168.081772,166.41098,722.531189,173.700455,193.630676,735.982117,182.162521,226.200226,751.798523,181.022034,172.381516,697.110229,151.790298,161.418274,701.950623,127.205063,190.668045,712.498047,179.172195,185.922318,688.833069,154.331894,170.661514,671.039001,126.286461,204.25853,673.432068,nan,nan,nan,147.844269,184.591019,653.041443,126.99054,221.241791,660.986572,175.165253,195.798355,643.990845,151.421387,209.26091,634.25116,145.191132,238.625687,649.439575,181.117523,268.996918,753.952087,142.997894,253.593018,725.682922,157.138214,278.931458,704.496704,187.54512,305.624725,697.137756
205.195358,105.633659,753.43689,179.860245,97.937042,665.728638,163.522781,-432.128632,766.463013,178.789322,-396.503479,820.059998,225.130463,28.343395,875.422913,253.373245,21.086605,879.259277,287.387695,6.075202,871.698059,206.076355,41.123367,844.991577,202.815201,15.931034,863.176208,213.486755,-11.670959,877.958801,216.930313,41.08947,826.240356,208.455383,17.709871,836.074158,209.394272,-23.281315,857.871338,213.770844,29.197395,816.084412,205.280258,3.493422,825.993896,207.115509,-35.544533,838.876343,213.126785,4.348214,809.560364,206.440536,-20.277712,812.076721,208.388107,-47.57513,818.539978,310.494202,-19.639635,847.226501,274.402924,-51.757305,860.675964,275.279846,-65.752014,833.41156,288.137146,-65.780876,799.708313,168.005768,166.400818,722.495361,173.657471,193.651001,736.028564,182.095963,226.2061,751.867065,180.910934,172.339661,697.10083,151.712158,161.407867,701.945251,127.142548,190.696686,712.57251,179.077072,185.943634,688.8479,154.227264,170.675995,670.984619,126.199493,204.31813,673.439819,nan,nan,nan,147.759583,184.643784,653.061584,126.942619,221.314545,660.954529,175.026505,195.77507,643.982727,151.358932,209.2733,634.258545,145.125931,238.688492,649.444824,181.126129,268.950836,753.980652,142.99025,253.615051,725.702454,157.13945,278.91037,704.55249,187.542831,305.611084,697.17572
205.171524,105.586182,753.461304,179.845428,97.910233,665.76123,163.522507,-432.120422,766.420837,178.779099,-396.50943,820.05426,225.101395,28.300104,875.450073,253.303818,21.001898,879.246033,287.378723,6.053284,871.660522,206.039459,41.056965,844.964783,202.817963,15.913543,863.203918,213.471375,-11.688909,877.930298,216.901886,41.024227,826.205566,208.465271,17.699444,836.071167,209.40036,-23.264919,857.847778,213.78598,29.189346,816.050781,205.240768,3.459707,825.980164,207.113892,-35.548424,838.862976,213.157822,4.368233,809.505127,206.414825,-20.344959,812.052185,208.383438,-47.604744,818.553589,310.513245,-19.674656,847.195557,274.411041,-51.750095,860.654419,275.277161,-65.78421,833.390259,288.126099,-65.836121,799.707703,167.914001,166.372238,722.524719,173.572998,193.642899,736.108948,182.072525,226.234924,751.936646,180.806091,172.287918,697.128174,151.612839,161.451584,701.94104,127.045479,190.686279,712.614319,179.034286,186.017914,688.873779,154.148239,170.7108,671.007568,126.160606,204.368576,673.424561,nan,nan,nan,147.708069,184.677963,653.060974,126.944733,221.335449,660.933167,175.010193,195.791306,643.961182,151.353531,209.326385,634.257812,145.154541,238.691269,649.444397,181.091583,268.943542,753.990784,142.965652,253.628448,725.718811,157.123352,278.924744,704.553711,187.542618,305.610474,697.221619
205.200409,105.555786,753.442078,179.826965,97.902107,665.757874,163.526993,-432.136841,766.390686,178.776459,-396.529297,820.002258,225.105881,28.268009,875.408081,253.353943,21.023748,879.250305,287.393829,6.045204,871.635559,206.078354,41.04073,844.90509,202.801392,15.886544,863.200378,213.456314,-11.714149,877.950806,216.897812,41.02866,826.227112,208.435959,17.65151,836.067688,209.418442,-23.309971,857.857544,213.746872,29.136072,816.074097,205.206146,3.448436,825.995422,207.080322,-35.578438,838.882996,213.120865,4.321187,809.51239,206.414856,-20.325163,812.05542,208.395798,-47.63372,818.514587,310.495178,-19.706024,847.179504,274.383118,-51.821346,860.649658,275.276276,-65.788795,833.386719,288.161163,-65.802589,799.697449,167.852005,166.323547,722.524109,173.48848,193.67691,736.169617,181.949768,226.240585,751.960022,180.814056,172.395325,697.142395,151.588303,161.500214,701.954468,126.960915,190.739624,712.477417,178.909637,185.935867,688.831726,154.124619,170.752731,671.019226,126.163307,204.39563,673.404724,nan,nan,nan,147.727829,184.673248,653.051025,126.896858,221.354355,660.916626,174.990982,195.879822,643.973999,151.351379,209.352722,634.247437,145.125244,238.783691,649.370422,181.062531,268.938873,753.990479,142.924133,253.663971,725.705444,157.088593,278.950378,704.55127,187.541901,305.60257,697.199463
205.187775,105.534714,753.438293,179.847733,97.910469,665.737732,163.528488,-432.154144,766.36731,178.759842,-396.557739,819.998962,225.100845,28.256966,875.401306,253.268646,20.911215,879.247803,287.386169,5.991086,871.65332,206.121185,41.031773,844.926208,202.813095,15.849135,863.171021,213.458923,-11.744792,877.921997,216.919113,41.024204,826.211731,208.424759,17.648659,836.036987,209.394562,-23.351358,857.855164,213.7771,29.116156,816.056519,205.220779,3.419553,826.00061,207.083771,-35.632481,838.847778,213.106232,4.272281,809.538879,206.424347,-20.353729,812.022034,208.3694,-47.66988,818.510437,310.485657,-19.730547,847.157959,274.403564,-51.832809,860.62207,275.289551,-65.800446,833.355164,288.160004,-65.84922,799.6875,167.801834,166.342346,722.540161,173.404358,193.672287,736.284424,181.920898,226.314453,752.036865,180.791824,172.392639,697.220825,151.591217,161.527954,701.960938,126.964958,190.756393,712.542725,178.971359,186.131577,688.990845,154.113785,170.77533,671.039429,126.130539,204.417267,673.417664,nan,nan,nan,147.751923,184.712433,653.072937,126.88343,221.376129,660.910217,174.9729,195.927689,643.971863,151.363373,209.391312,634.199951,145.133347,238.704819,649.408569,181.024002,268.972107,754.002502,142.855301,253.685242,725.707825,157.073578,278.960907,704.547485,187.519379,305.604736,697.227905
205.198593,105.538925,753.447327,179.857758,97.882744,665.769775,163.543259,-432.179382,766.336121,178.73671,-396.618347,819.968323,225.119812,28.215651,875.417847,253.278549,20.881962,879.215149,287.366547,5.935767,871.674683,206.070251,40.965279,844.979797,202.798691,15.81779,863.179565,213.478622,-11.777769,877.909607,216.914154,41.0098,826.214478,208.43634,17.621988,836.05426,209.394196,-23.363825,857.845398,213.766708,29.113649,816.031189,205.220062,3.388135,825.987793,207.088287,-35.649593,838.851685,213.129318,4.265224,809.479553,206.391907,-20.396269,812.037109,208.392395,-47.696136,818.469666,310.476654,-19.744217,847.157898,274.381958,-51.883331,860.596008,275.283966,-65.839256,833.350769,288.134033,-65.855583,799.659912,167.799744,166.334488,722.622864,173.3237,193.689178,736.380127,181.877045,226.372253,752.075439,180.81958,172.459076,697.238464,151.595947,161.564255,701.987183,126.958809,190.821396,712.479492,178.798691,185.972687,688.921997,154.142609,170.789612,671.059753,126.105209,204.430649,673.36261,nan,nan,nan,147.766708,184.716766,653.082153,126.898216,221.353683,660.886902,174.968567,195.88623,643.997864,151.337585,209.40274,634.218018,145.108429,238.70903,649.39801,181.00174,268.996796,754.015747,142.807281,253.740097,725.687439,157.046463,278.985565,704.546814,187.537766,305.644287,697.221191
205.18306,105.495209,753.443542,179.843613,97.873322,665.761353,163.559555,-432.179779,766.311279,178.767365,-396.599121,819.931152,225.140778,28.200935,875.375244,253.318817,20.890524,879.241333,287.398895,5.980878,871.629517,206.109711,40.976044,844.915039,202.779053,15.780131,863.166321,213.450928,-11.805781,877.897339,216.9151,40.984467,826.190613,208.445618,17.633663,836.054138,209.376724,-23.392391,857.848328,213.761841,29.096779,816.055847,205.144348,3.301377,825.998779,207.066803,-35.683578,838.82074,213.132706,4.26211,809.472656,206.400177,-20.406805,812.017639,208.379929,-47.710506,818.473694,310.475372,-19.806898,847.130859,274.389343,-51.972843,860.596313,275.264801,-65.87973,833.334045,288.12616,-65.869843,799.640991,167.820862,166.300369,722.668823,173.283096,193.71608,736.493164,181.870071,226.391571,752.128784,180.810089,172.455948,697.314087,151.629608,161.573196,702.046936,127.007874,190.846802,712.577148,178.870712,186.129837,689.069763,154.210876,170.819199,671.131226,126.135017,204.432129,673.391296,nan,nan,nan,147.797623,184.70932,653.116272,126.903297,221.3806,660.907104,174.969818,195.906006,644.005066,151.328781,209.401352,634.222107,145.088089,238.742889,649.427612,180.979584,269.049316,754.027161,142.779785,253.732758,725.704895,157.019058,279.035156,704.542603,187.477539,305.625366,697.215454
205.206299,105.509659,753.441284,179.863419,97.865532,665.769714,163.575256,-432.228821,766.276611,178.77919,-396.628784,819.90979,225.110168,28.148554,875.411621,253.257111,20.804646,879.271729,287.374176,5.89147,871.641663,206.114868,40.969158,844.919739,202.765015,15.750692,863.176697,213.450256,-11.827991,877.921753,216.908325,40.988628,826.204224,208.426849,17.603565,836.051514,209.366516,-23.434555,857.830078,213.741379,29.06271,816.048706,205.17691,3.328088,825.986694,207.094559,-35.68166,838.793823,213.136139,4.260587,809.478577,206.387085,-20.44994,812.00708,208.355591,-47.742367,818.471375,310.458893,-19.845327,847.153625,274.422943,-51.976509,860.569519,275.283081,-65.901245,833.305298,288.161591,-65.881691,799.655273,167.79686,166.305527,722.733521,173.285461,193.767517,736.572083,181.826508,226.435425,752.234192,180.826111,172.507767,697.358398,151.615158,161.603195,702.105835,126.923409,190.830521,712.620605,178.860275,186.117371,689.097229,154.178421,170.817734,671.131897,126.096558,204.431412,673.433044,nan,nan,nan,147.796158,184.708603,653.161926,126.867096,221.355164,660.870972,174.95462,195.979919,643.996582,151.326889,209.423294,634.231323,145.08075,238.724518,649.40741,180.929108,269.077942,754.037903,142.746094,253.756104,725.686707,156.995987,279.042725,704.558289,187.44957,305.637268,697.203125
205.196793,105.50032,753.442383,179.840027,97.8433,665.760742,163.585297,-432.237274,766.248535,178.791656,-396.6474,819.882324,225.119095,28.112608,875.407715,253.287735,20.832308,879.224365,287.368011,5.863101,871.665466,206.095551,40.947098,844.938782,202.768753,15.708607,863.173218,213.435745,-11.88574,877.923035,216.909119,40.94775,826.207642,208.403564,17.562817,836.029541,209.345917,-23.439714,857.846252,213.753204,29.06002,816.067139,205.153976,3.283402,826.005981,207.070847,-35.698269,838.810547,213.140335,4.217115,809.488342,206.398071,-20.443235,812.002869,208.370438,-47.745872,818.469116,310.451263,-19.806036,847.123047,274.382477,-52.030087,860.599487,275.260193,-65.946632,833.322205,288.088226,-65.916367,799.635193,167.815659,166.286957,722.763367,173.246262,193.810715,736.646057,181.777847,226.490601,752.309814,180.794128,172.428604,697.460693,151.610687,161.649734,702.127686,126.911255,190.866394,712.613831,178.82254,186.099396,689.131775,154.144287,170.816986,671.238281,126.072899,204.445892,673.440796,nan,nan,nan,147.756287,184.69838,653.231873,126.873375,221.394119,660.9245,174.906326,195.986313,644.032227,151.342072,209.422012,634.239258,145.09198,238.714401,649.377686,180.928146,269.116455,754.036011,142.712524,253.762146,725.703003,156.976669,279.083771,704.563049,187.411728,305.649536,697.218872
205.199234,105.472748,753.438904,179.837006,97.847397,665.779785,163.587021,-432.287292,766.201599,178.836456,-396.668793,819.864563,225.137299,28.08721,875.401184,253.297882,20.830561,879.221558,287.361389,5.838135,871.668396,206.103378,40.926723,844.936401,202.760239,15.678942,863.17749,213.441711,-11.892664,877.915466,216.890671,40.946049,826.226379,208.404861,17.558805,836.043823,209.365936,-23.460875,857.836548,213.7612,29.053749,816.065247,205.18692,3.302831,826.008606,207.096542,-35.715973,838.799927,213.096756,4.217626,809.492554,206.380463,-20.451796,812.001709,208.354324,-47.784901,818.458862,310.468567,-19.875044,847.122131,274.37738,-52.059906,860.567139,275.257721,-65.960426,833.319946,288.101898,-65.920441,799.640137,167.789185,166.326599,722.792725,173.20285,193.808167,736.703918,181.754059,226.5224,752.379517,180.801117,172.458771,697.477356,151.604599,161.646561,702.14447,126.861557,190.870712,712.567322,178.802063,186.164368,689.1297,154.133942,170.848358,671.222473,126.038826,204.502823,673.469177,nan,nan,nan,147.709976,184.721268,653.23999,126.816956,221.369247,660.909668,174.950943,196.010986,644.04248,151.354218,209.416931,634.212463,145.070786,238.743607,649.398926,180.903137,269.117096,754.072632,142.707184,253.798401,725.710693,156.974228,279.070953,704.557129,187.422714,305.613403,697.22052
205.162476,105.440468,753.460083,179.849091,97.815056,665.769409,163.617279,-432.280457,766.187134,178.86554,-396.690033,819.8255,225.149506,28.094124,875.398071,253.279831,20.792933,879.228882,287.373077,5.81235,871.644043,206.115356,40.960594,844.898315,202.753082,15.655206,863.19635,213.48027,-11.889039,877.913879,216.906631,40.929501,826.214111,208.409271,17.549665,836.042664,209.351517,-23.472569,857.812988,213.764359,29.040283,816.051453,205.18605,3.295572,825.986084,207.088226,-35.760029,838.805786,213.108856,4.162148,809.475708,206.404373,-20.490135,811.993958,208.374802,-47.76598,818.459351,310.456543,-19.906187,847.13147,274.399261,-52.062202,860.590149,275.249115,-65.973541,833.315613,288.107544,-65.944038,799.629272,167.763641,166.28389,722.822449,173.237122,193.781555,736.712341,181.755783,226.554321,752.401123,180.786301,172.507278,697.486816,151.581451,161.635925,702.159912,126.851959,190.916245,712.585938,178.81012,186.186432,689.085083,154.052643,170.846039,671.190186,126.020912,204.509308,673.423828,nan,nan,nan,147.54184,184.925186,653.231506,126.803864,221.393082,660.887268,174.817795,195.857635,644.002136,151.349899,209.447037,634.214783,145.071289,238.778168,649.386658,180.889801,269.144287,754.060608,142.688629,253.786316,725.705261,156.91571,279.153473,704.67041,187.718048,305.543915,697.258545
205.178879,105.445343,753.445923,179.830505,97.825447,665.77124,163.631775,-432.313721,766.148438,178.883713,-396.712402,819.814331,225.123672,28.058292,875.409363,253.248642,20.756147,879.239685,287.35434,5.810382,871.628235,206.142487,40.941833,844.87146,202.784317,15.650805,863.159668,213.459244,-11.924158,877.914368,216.917969,40.92683,826.213501,208.430099,17.533482,836.034119,209.382843,-23.505617,857.806396,213.766373,29.018991,816.032837,205.167374,3.256968,826.004517,207.088699,-35.74271,838.786743,213.106598,4.162538,809.466309,206.382111,-20.489407,812.001648,208.353088,-47.761723,818.465088,310.487457,-19.886021,847.107971,274.4086,-52.074627,860.561584,275.259644,-65.981621,833.310364,288.104401,-65.952057,799.624451,167.747833,166.283752,722.813904,173.160538,193.829849,736.739258,181.731369,226.537018,752.391785,180.731537,172.454819,697.484131,151.537811,161.649109,702.151855,126.815422,190.921921,712.547607,178.646271,186.038635,689.107788,154.014221,170.900238,671.129395,125.952545,204.521637,673.436279,nan,nan,nan,147.592972,184.739487,653.215393,126.75209,221.414337,660.901306,174.857513,195.974503,644.0672,151.294052,209.44191,634.193726,145.058289,238.792328,649.376709,180.878952,269.104065,754.071899,142.691528,253.851044,725.709106,156.945969,279.030731,704.53717,187.455353,305.626099,697.19397
