Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,L-A1-X,L-A1-Y,L-A1-Z,L-A2-X,L-A2-Y,L-A2-Z,L-A3-X,L-A3-Y,L-A3-Z,L-B1-X,L-B1-Y,L-B1-Z,L-B2-X,L-B2-Y,L-B2-Z,L-B3-X,L-B3-Y,L-B3-Z,L-C1-X,L-C1-Y,L-C1-Z,L-C2-X,L-C2-Y,L-C2-Z,L-C3-X,L-C3-Y,L-C3-Z,L-D1-X,L-D1-Y,L-D1-Z,L-D2-X,L-D2-Y,L-D2-Z,L-D3-X,L-D3-Y,L-D3-Z,L-E1-X,L-E1-Y,L-E1-Z,L-E2-X,L-E2-Y,L-E2-Z,L-E3-X,L-E3-Y,L-E3-Z,L-Wan-nei-X,L-Wan-nei-Y,L-Wan-nei-Z,L-Wan-1-X,L-Wan-1-Y,L-Wan-1-Z,L-Wan-2-X,L-Wan-2-Y,L-Wan-2-Z,L-Wan-wai-X,L-Wan-wai-Y,L-Wan-wai-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
300.894287,120.039619,757.592346,279.327484,107.122139,669.678101,327.3927,-418.292328,785.296387,336.887177,-379.549652,838.062317,302.161407,-181.181412,798.201721,331.196716,-184.563721,816.092407,362.123413,-176.157547,797.742004,308.180023,-218.151398,774.069824,293.071014,-241.059067,759.137146,323.800995,-250.923065,742.796631,nan,nan,nan,285.672394,-194.695374,774.913757,305.153442,-222.846313,741.196228,306.931641,-160.515259,782.903259,nan,nan,nan,299.955261,-204.260452,735.245056,290.664124,-170.518295,762.427551,276.375946,-186.52681,743.339478,295.231628,-193.956802,718.881287,391.829651,-169.149963,769.505127,375.174011,-204.643539,739.154602,371.120148,-183.878372,715.478577,372.182922,-149.271713,706.13562,264.048065,151.841507,697.001648,275.196533,175.475388,718.660156,284.780701,206.097,737.368591,252.468597,158.058197,674.759644,226.381653,168.305725,698.855652,248.980499,163.750397,658.483459,215.240326,181.604614,676.979065,236.000427,177.616531,647.982971,208.353561,199.682037,670.200928,232.720169,197.896683,633.110107,207.46431,211.115204,637.294067,209.600555,230.999756,663.412048,275.350647,247.764053,752.641541,236.791031,222.067307,733.732239,232.96669,254.550064,717.408508,250.676956,289.031189,702.774536
300.941895,120.05442,757.574097,279.355347,107.128914,669.652832,327.441406,-418.302429,785.262512,336.987244,-379.542206,837.969788,302.7146,-180.977585,798.508118,331.638062,-184.346024,815.959412,362.262268,-176.115631,797.30481,308.247253,-218.146973,774.014221,293.04895,-241.256744,759.556946,323.7724,-250.99324,742.787537,nan,nan,nan,285.559845,-194.850525,774.916565,305.100647,-223.021561,741.30127,306.9823,-160.57988,782.793213,nan,nan,nan,299.887909,-204.675201,735.397522,290.403076,-170.958817,762.312439,276.323303,-187.233505,743.303284,295.300995,-194.407166,718.879883,391.931061,-169.192352,769.062134,375.240448,-204.684723,738.940735,371.05899,-184.030991,715.212891,372.183258,-149.460953,705.658752,264.005676,151.857483,697.0271,275.072479,175.545074,718.528809,284.588226,206.224243,737.225708,252.365387,158.08876,674.732727,226.270859,168.339935,698.863159,248.850357,163.776825,658.39447,215.113419,181.664185,676.961792,235.803375,177.618103,647.91864,208.094543,199.665604,670.138489,232.475281,197.891296,632.958862,207.172638,211.151749,637.246704,209.455902,231.044083,663.386108,275.166382,247.876312,752.484375,236.668594,222.169296,733.59668,232.8591,254.649384,717.260437,250.547836,289.112366,702.674316
300.995178,120.04866,757.542603,279.380249,107.142929,669.612976,327.469238,-418.303528,785.13562,336.993683,-379.543243,837.864197,302.89212,-180.890762,798.81311,332.073242,-184.228409,815.777954,362.424194,-176.021805,796.812439,308.329193,-218.108521,774.038574,293.131653,-241.205399,759.578369,323.758026,-250.955795,742.747131,nan,nan,nan,285.77005,-195.118774,775.129578,305.088593,-223.257034,741.382812,306.934784,-160.72673,782.551086,nan,nan,nan,299.75589,-205.182587,735.515198,290.015411,-171.591751,762.110779,276.194611,-188.166229,743.037415,295.420013,-195.006104,718.760315,392.020477,-169.19429,768.572205,375.170166,-204.672562,738.549194,370.926025,-184.128479,714.900757,372.19986,-149.737732,705.169128,263.948395,151.835251,697.147156,275.006256,175.605362,718.462097,284.467773,206.344009,737.073792,252.130753,157.948578,674.77887,226.148438,168.32576,699.016968,248.605011,163.644089,658.406677,214.965897,181.634247,676.98822,235.659348,177.561279,647.981689,207.93663,199.600876,670.134705,232.153564,197.699265,633.058167,206.917435,210.998795,637.310852,209.197586,230.987518,663.367371,275.027985,248.071793,752.302612,236.573013,222.259109,733.572571,232.699951,254.715302,717.216309,250.275269,289.17337,702.570801
301.002136,120.048798,757.519287,279.366608,107.148857,669.594727,327.47937,-418.306305,785.008057,336.998871,-379.573822,837.742676,302.978302,-180.868713,799.126831,332.499023,-184.010788,815.551697,362.521179,-175.870605,796.245056,308.27179,-218.101562,773.930664,293.137573,-241.181824,759.527771,323.69104,-251.004288,742.702881,nan,nan,nan,285.62796,-195.649124,775.022766,305.018097,-223.945618,741.475891,306.706665,-160.957703,781.623047,nan,nan,nan,299.677521,-205.841904,735.283203,289.34317,-172.410782,761.408508,275.96759,-189.267731,742.235535,295.572235,-195.845596,718.122803,392.043671,-169.161972,768.115845,375.155701,-204.803207,738.174438,370.838135,-184.35199,714.592896,372.328308,-149.981674,704.60144,263.902557,151.709183,697.446533,274.960754,175.676361,718.520081,284.315186,206.428207,737.059875,252.019745,157.795547,674.93457,226.098801,168.169327,699.202942,248.517838,163.505432,658.588989,214.804932,181.504425,677.111572,235.566528,177.361206,648.144958,207.829865,199.480896,670.190186,231.985062,197.438644,633.154236,206.676849,210.735977,637.414673,208.975906,230.713196,663.335388,274.87973,248.172821,752.249878,236.44249,222.294601,733.549072,232.545929,254.720261,717.166626,250.170364,289.273651,702.466736
300.968201,120.022491,757.527344,279.335907,107.158638,669.582764,327.416809,-418.357208,784.849243,336.937836,-379.633453,837.597046,303.107544,-180.870529,799.506836,332.956116,-183.796432,815.344727,362.595367,-175.754456,795.702515,308.269928,-218.07724,773.85022,293.131744,-241.283615,759.433411,323.694641,-250.975067,742.667236,nan,nan,nan,285.426666,-196.152985,774.78479,304.952881,-224.721115,741.561646,306.463989,-161.22702,780.666809,nan,nan,nan,299.460663,-206.50647,735.033203,288.832703,-173.208862,760.351562,275.926056,-190.522995,741.216064,295.935944,-196.687012,717.308105,392.0625,-169.114868,767.616028,375.054932,-205.027588,737.773132,370.883545,-184.446548,714.288208,372.58783,-150.284058,703.888062,263.937561,151.6586,697.633545,274.946686,175.667709,718.613708,284.195862,206.499252,737.096863,252.023972,157.621674,675.138306,226.028549,168.059006,699.334717,248.416748,163.142761,659.001526,214.769394,181.275635,677.206604,235.574707,177.203323,648.248657,207.789627,199.255325,670.215027,231.890366,197.055389,633.242065,206.548248,210.396393,637.441101,208.903427,230.501755,663.33844,274.605194,248.221542,752.288269,236.318558,222.291092,733.57251,232.436005,254.683228,717.063904,250.012772,289.21167,702.333191
300.933685,120.009499,757.497681,279.307556,107.113075,669.56543,327.329559,-418.393829,784.681885,336.847931,-379.700012,837.460876,303.214691,-180.856064,799.817932,333.283875,-183.680557,815.113403,362.634857,-175.794571,795.111816,308.237946,-218.03743,773.688599,293.045868,-241.245071,759.284119,323.633728,-251.036865,742.556213,nan,nan,nan,285.293365,-196.345657,774.412903,305.009827,-225.103775,741.523193,306.214691,-161.411118,780.085388,nan,nan,nan,299.651642,-206.978989,734.740356,288.48996,-173.637833,759.365051,275.957184,-191.307724,740.32428,296.326202,-197.534088,716.652771,392.098419,-169.151077,767.06897,375.058044,-205.396942,737.510559,370.985504,-184.883438,713.955627,372.869843,-150.922531,703.153748,264.011566,151.486221,697.765015,274.903259,175.625961,718.741638,284.084808,206.415939,737.25238,252.12674,157.42009,675.211426,226.105881,167.860657,699.401794,248.593613,162.958588,659.031006,214.84877,181.068497,677.171387,235.749161,176.899551,648.269714,207.809555,199.000137,670.158875,231.876312,196.810272,633.312805,206.582413,210.161316,637.407532,208.807449,230.257141,663.227234,274.404022,248.252151,752.280884,236.236145,222.245758,733.466858,232.309921,254.602036,716.981567,249.899643,289.131989,702.230042
300.865906,119.967331,757.495239,279.291779,107.142403,669.544434,327.251099,-418.471893,784.459595,336.787231,-379.754211,837.24762,303.305267,-180.914474,800.053589,334.139771,-183.666718,814.935486,362.740509,-176.157028,794.669189,308.133484,-218.018234,773.433472,292.951843,-241.182541,759.024109,323.598816,-251.112061,742.478577,nan,nan,nan,285.13443,-196.375595,774.077026,304.976318,-225.292267,741.388855,305.974884,-161.530106,779.66394,nan,nan,nan,299.679382,-207.261215,734.398865,288.294006,-173.838303,758.663879,275.993103,-191.839325,739.61731,296.521271,-198.110031,716.173584,392.108459,-169.340744,766.617859,375.059937,-205.632629,737.183838,371.106293,-185.262253,713.601318,373.24881,-151.39888,702.527588,264.131683,151.296204,697.893616,274.896454,175.531677,718.844482,284.028778,206.43692,737.203918,252.215714,157.206451,675.283386,226.151962,167.688538,699.298279,248.881821,163.001602,658.742432,214.953064,180.897614,677.053406,235.933838,176.72757,648.185425,207.895645,198.831314,669.963989,232.002533,196.647354,633.216736,206.686859,209.916336,637.295044,208.871109,230.118744,663.07373,274.205078,248.274292,752.337952,236.103638,222.170639,733.392029,232.325653,254.444794,716.71637,249.913101,288.997894,702.068726
300.854553,119.896538,757.463806,279.271637,107.118118,669.527344,327.196594,-418.537384,784.250549,336.696075,-379.866882,837.072876,303.368134,-180.984039,800.074402,334.30365,-183.82016,814.717834,362.74939,-176.351471,794.341736,308.104919,-218.091339,773.259033,292.952454,-241.26564,758.855042,323.49057,-251.364304,742.446716,nan,nan,nan,285.10675,-196.30043,773.706482,305.030823,-225.420456,741.244141,305.946075,-161.507904,779.41687,nan,nan,nan,299.755829,-207.366043,734.180115,288.317932,-173.848068,758.205261,276.049622,-191.96106,739.266846,296.567169,-198.465332,715.899048,392.117767,-169.51683,766.264099,375.057404,-205.996811,737.036987,371.268738,-185.766541,713.391479,373.440125,-152.038742,702.04541,264.247101,151.160858,697.859375,274.905762,175.391052,718.896851,283.934723,206.370209,737.274902,252.327896,157.102112,675.186707,226.196472,167.563797,699.180237,249.041626,162.877655,658.615356,215.120865,180.82048,676.778137,236.090576,176.615051,648.052673,208.063004,198.71347,669.749329,232.20726,196.551468,632.96106,206.931335,209.910095,636.974792,209.025711,230.020065,662.902954,274.116119,248.252075,752.309265,236.009262,222.138428,733.20459,232.281067,254.351196,716.530273,250.020721,288.931763,701.86084
300.853058,119.845352,757.452393,279.271332,107.088737,669.479553,327.12912,-418.621033,783.995667,336.686188,-379.970886,836.794067,303.365692,-181.091003,799.983704,334.329712,-184.045349,814.560852,362.776764,-176.533325,794.114807,308.040802,-218.205643,773.104919,292.945374,-241.367401,758.622986,323.544678,-251.513016,742.323792,nan,nan,nan,285.081329,-196.3069,773.516174,305.003113,-225.436478,741.05304,305.974121,-161.507889,779.338928,nan,nan,nan,299.8302,-207.348053,733.963928,288.355591,-173.745865,758.113342,276.065613,-191.739258,739.14032,296.507111,-198.46965,715.791748,392.096558,-169.698608,766.074341,375.280304,-206.27829,736.922241,371.249329,-186.147766,713.223877,373.528625,-152.386871,701.819824,264.444916,151.156311,697.54657,274.992554,175.319412,718.842102,283.932648,206.253998,737.173706,252.48291,157.051956,675.039246,226.294083,167.435989,699.014648,249.229675,162.89859,658.387695,215.168381,180.777893,676.553833,236.200607,176.576385,647.794617,208.109497,198.662338,669.559875,232.228958,196.577759,632.700073,206.953094,209.979828,636.761536,209.232391,229.96553,662.672974,273.998138,248.153381,752.306641,235.987076,222.000809,733.107178,232.312149,254.277252,716.424683,250.02919,288.791656,701.819336
300.872437,119.705658,757.451843,279.294922,107.044037,669.490967,327.08728,-418.729431,783.734436,336.655029,-380.103516,836.573486,303.340729,-181.294266,799.830872,334.221741,-184.302795,814.402954,362.711121,-176.657928,794.03302,308.093048,-218.32753,772.885315,292.903107,-241.487289,758.422119,323.512665,-251.690872,742.102112,nan,nan,nan,285.059937,-196.270889,773.301208,305.037964,-225.419266,740.863159,306.048126,-161.530762,779.255188,nan,nan,nan,299.845062,-207.227158,733.824951,288.588898,-173.630203,758.218628,276.048401,-191.469299,739.251648,296.420166,-198.110168,715.737183,392.123077,-169.915512,766.055176,375.265411,-206.428604,736.813721,371.296234,-186.265808,713.124573,373.429565,-152.401703,701.790588,264.589355,150.989578,697.378784,275.115356,175.2034,718.703674,283.897491,206.133408,737.109192,252.630142,156.969086,674.818176,226.387894,167.319565,698.873413,249.215622,162.892166,658.161621,215.24762,180.720352,676.392883,236.065674,176.566483,647.547974,208.073196,198.663803,669.437927,231.838516,196.631256,632.386353,206.769485,210.118591,636.685974,209.131393,230.008743,662.635376,273.967712,248.113052,752.273804,236.027557,221.876663,733.023438,232.169388,254.203461,716.52063,250.009659,288.724884,701.815369
300.903381,119.605469,757.461121,279.275665,106.918411,669.483215,327.083344,-418.849518,783.517273,336.677063,-380.280823,836.35437,303.310486,-181.44751,799.487793,334.111786,-184.523651,814.342407,362.642181,-176.830322,794.134583,308.079651,-218.505264,772.776001,292.943024,-241.646561,758.174072,323.584137,-251.74855,741.856384,nan,nan,nan,285.089325,-196.302155,773.252747,305.025391,-225.315674,740.70459,306.177063,-161.545242,779.36554,nan,nan,nan,299.795685,-206.96611,733.67627,288.841827,-173.452652,758.657104,276.052795,-191.003052,739.620667,296.268524,-197.711014,715.907837,392.114746,-170.080826,766.15918,375.306793,-206.423904,736.779968,371.227051,-186.172714,713.124329,373.367401,-152.269608,701.872437,264.670807,150.909439,697.100525,275.277496,175.034744,718.61377,283.900391,206.022415,737.045471,252.680939,157.012802,674.725708,226.415115,167.262741,698.844299,249.128357,162.785126,658.065674,215.188339,180.645172,676.374512,235.849548,176.552582,647.422913,207.96199,198.605103,669.487854,231.526505,196.610306,632.093994,206.451035,210.219528,636.722473,208.8983,230.044907,662.79657,274.002838,247.980408,752.239563,236.025177,221.751678,733.026184,232.195663,254.145615,716.567444,249.942078,288.625671,701.862732
300.948151,119.503273,757.468079,279.337738,106.846001,669.487183,327.115784,-418.962402,783.372314,336.718689,-380.41452,836.215759,303.246582,-181.601334,799.211853,333.961395,-184.75322,814.296448,362.621948,-176.618423,794.226624,308.111176,-218.715912,772.689941,293.005981,-241.809708,758.061829,323.633606,-251.77388,741.702332,nan,nan,nan,285.200348,-196.296921,773.387207,305.021851,-225.185059,740.610718,306.381409,-161.562119,779.81665,nan,nan,nan,299.840515,-206.66658,733.722229,289.111908,-173.197342,759.26825,276.092407,-190.503143,740.242798,296.011536,-197.213333,716.325745,392.18335,-170.160217,766.348633,375.146118,-206.397797,736.73822,371.175537,-186.007782,713.207397,373.009277,-151.941086,702.309204,264.60675,150.783951,697.101135,275.341644,174.935562,718.608643,283.881653,205.912933,737.07312,252.585083,156.937424,674.786926,226.404221,167.10614,698.998047,248.979233,162.806671,658.03656,214.983383,180.607529,676.521484,235.664474,176.48732,647.45575,207.840637,198.565872,669.60907,231.045258,196.444595,632.066406,206.147934,210.184097,636.88269,208.839157,229.906357,662.951538,274.016327,247.84613,752.31073,236.04895,221.668198,733.138123,232.198944,254.060089,716.658081,249.854156,288.527008,702.011292
301.00235,119.393112,757.489197,279.33783,106.764877,669.516052,327.215424,-419.078003,783.265015,336.815125,-380.530731,836.144714,303.264832,-181.668732,798.929932,333.867645,-184.933548,814.377869,362.5914,-176.741623,794.478882,308.171783,-218.87886,772.725098,293.089539,-241.956635,758.047119,323.72052,-251.731644,741.560913,nan,nan,nan,285.393005,-196.336227,773.695312,304.946594,-224.97673,740.532959,306.67868,-161.536209,780.385254,nan,nan,nan,299.70752,-206.247345,733.950562,289.454346,-172.954163,760.194702,276.119598,-189.895721,741.017517,295.762817,-196.597946,716.887146,392.265289,-170.292023,766.64679,375.125977,-206.248505,736.738831,371.051208,-185.636826,713.331909,372.809052,-151.501114,702.69043,264.560089,150.612839,697.259949,275.304688,174.806732,718.771912,283.893829,205.677795,737.226196,252.38356,156.759827,675.055847,226.273254,166.892761,699.332275,248.734985,162.72084,658.218262,214.823013,180.520096,676.808228,235.361725,176.382706,647.710327,207.583282,198.447418,669.916992,230.885635,196.291168,632.169312,205.892517,210.029648,637.201782,208.595123,229.73819,663.198364,274.114868,247.683578,752.562683,235.991089,221.54422,733.396057,232.213715,253.932175,716.806946,249.758331,288.380676,702.160217
301.041321,119.321884,757.536255,279.370209,106.708961,669.573303,327.336884,-419.162018,783.289185,336.901581,-380.61438,836.186401,303.287384,-181.683472,798.747925,333.805359,-184.9814,814.460693,362.591309,-176.825821,794.71283,308.286499,-219.024521,772.862122,293.130585,-242.045624,758.14093,323.769684,-251.679581,741.386597,nan,nan,nan,285.557281,-196.414047,774.120178,304.899872,-224.71846,740.517334,306.957886,-161.561615,781.042725,nan,nan,nan,299.594788,-205.821411,734.254639,289.654877,-172.697281,761.065796,276.071045,-189.315201,741.948547,295.547821,-195.864578,717.493469,392.380646,-170.406815,766.930542,375.178589,-205.911957,736.881104,370.922668,-185.348984,713.416748,372.45575,-150.91243,703.336609,264.484711,150.387543,697.493103,275.336975,174.671082,719.033813,284.022278,205.631744,737.307495,252.161758,156.566406,675.424194,226.166489,166.707489,699.854858,248.46521,162.463074,658.654724,214.578018,180.344696,677.278748,235.206528,176.151367,648.122009,207.406281,198.283966,670.2854,230.556473,195.999161,632.590332,205.72348,209.793991,637.593018,208.36969,229.598785,663.665039,274.112335,247.578781,752.566101,235.952805,221.422836,733.728882,232.182556,253.690704,717.143494,249.722244,288.182434,702.345337
301.121124,119.295647,757.559082,279.40921,106.6418,669.59613,327.509277,-419.164276,783.416992,337.128571,-380.598541,836.286255,303.376373,-181.639496,798.611084,333.771606,-184.96846,814.607239,362.710754,-176.925629,795.078735,308.383484,-219.092743,773.001953,293.157745,-242.046219,758.305176,323.782654,-251.590317,741.336243,nan,nan,nan,285.692322,-196.359009,774.489807,304.930725,-224.34259,740.680115,307.316528,-161.500626,781.59729,nan,nan,nan,299.478973,-205.39888,734.593811,289.794586,-172.451447,761.910461,276.064392,-188.841507,742.785095,295.09433,-195.322205,718.11322,392.523499,-170.484222,767.216309,375.160126,-205.697159,736.916626,370.720215,-184.950897,713.647461,372.211334,-150.222076,703.976929,264.533081,150.19989,698.022827,275.418182,174.512665,719.356812,284.120209,205.538681,737.563965,252.007202,156.340164,675.892395,226.141708,166.419449,700.406006,248.281372,162.153992,659.360474,214.468735,180.129547,677.788086,235.049652,175.898178,648.686279,207.245346,197.959045,670.822388,230.304764,195.674057,633.171631,205.487427,209.425278,638.11731,208.141891,229.215652,664.166626,274.079376,247.553223,753.064453,236.010651,221.300919,734.186646,232.10704,253.543808,717.515747,249.676208,287.994263,702.556824
301.140656,119.294891,757.604553,279.38031,106.637337,669.655945,327.742493,-419.117828,783.654907,337.338745,-380.528137,836.500793,303.52063,-181.518387,798.618713,333.815796,-184.948959,814.791321,362.787964,-176.917496,795.352112,309.037933,-218.884521,772.953247,293.264435,-241.994827,758.566467,323.786316,-251.490585,741.394287,nan,nan,nan,286.077606,-196.350128,775.074341,304.920288,-224.142899,740.903564,307.582611,-161.462128,782.121521,nan,nan,nan,299.473785,-205.107666,734.942993,290.105469,-172.185196,762.676086,276.05722,-188.510315,743.49762,294.974274,-194.673553,718.68396,392.66803,-170.598526,767.537415,375.14444,-205.56514,737.003784,370.591003,-184.647629,713.825317,371.968536,-149.997849,704.358887,264.772278,149.950104,698.449951,275.551025,174.366913,719.703186,284.372528,205.507538,737.809021,252.049896,156.029999,676.447388,226.210999,166.101212,701.034851,248.318634,161.942154,659.822998,214.456985,179.763092,678.398987,235.093506,175.506531,649.298767,207.238129,197.549484,671.386353,230.245438,195.24675,633.773438,205.283005,208.876312,638.777527,207.840424,228.817123,664.730713,274.511871,247.651566,752.685364,236.117157,221.046036,734.672913,232.066635,253.299927,717.946167,249.398529,287.737396,702.989258
301.173584,119.341789,757.623413,279.349731,106.618439,669.701843,327.995117,-419.051819,783.958496,337.624847,-380.417664,836.748718,303.705566,-181.34935,798.711975,333.956024,-184.904724,815.003662,362.907288,-176.984665,795.591064,309.272125,-218.905792,773.262512,293.356873,-241.869781,758.869995,323.778168,-251.387878,741.493164,nan,nan,nan,286.307709,-196.254639,775.567505,304.955658,-223.998718,741.218384,307.893097,-161.375809,782.643677,nan,nan,nan,299.451965,-204.916718,735.337708,290.281555,-172.046051,763.221619,276.0802,-188.21933,744.150757,294.879181,-194.327118,719.143188,392.842926,-170.640427,767.733887,375.154816,-205.44223,737.047913,370.527924,-184.422699,713.972961,371.808533,-149.666534,704.77063,265.087463,149.669601,698.946716,275.91275,174.227249,720.052673,284.638824,205.441391,738.034912,252.212402,155.716064,676.994507,226.369751,165.817673,701.628601,248.413437,161.591873,660.329102,214.514954,179.335449,678.959412,235.171021,175.190384,649.878845,207.231796,197.090881,671.913452,230.193451,194.731079,634.377258,205.250824,208.322891,639.338562,207.880783,228.346817,665.173645,274.804169,247.752228,752.63092,236.208908,220.874084,735.084351,232.039001,253.018555,718.36377,249.273041,287.571808,703.225403
301.204987,119.450462,757.648804,279.341705,106.634323,669.733093,328.268127,-418.956421,784.286133,337.952637,-380.278534,837.036377,303.874878,-181.223831,798.869385,334.125397,-184.837341,815.154968,363.081268,-176.993774,795.800781,309.469025,-218.772446,773.464478,293.376038,-241.647079,759.048645,323.562683,-251.221008,741.523193,nan,nan,nan,286.525818,-196.127106,776.018921,304.958221,-223.841888,741.501221,308.112305,-161.308655,783.099365,nan,nan,nan,299.452789,-204.719315,735.676086,290.527557,-171.881195,763.780029,276.169769,-187.793686,744.686646,294.787842,-194.024902,719.552795,393.010712,-170.69812,767.914551,375.190613,-205.434235,737.134155,370.472809,-184.278915,714.11908,371.704193,-149.369064,705.103455,265.423859,149.524063,699.364868,276.159515,174.16243,720.341003,284.921173,205.363602,738.252563,252.37291,155.450989,677.364502,226.639587,165.475647,702.123474,248.67189,161.380508,660.638977,214.656525,178.979279,679.402588,235.333298,174.837524,650.32605,207.300385,196.629944,672.35553,230.291763,194.250717,634.865173,205.309448,207.756958,639.766357,207.70372,227.856979,665.56781,275.000031,247.705307,752.825195,236.378372,220.741898,735.47345,232.039749,252.780762,718.703979,249.085602,287.402649,703.556763
301.228729,119.574501,757.642395,279.342468,106.683441,669.752808,328.565552,-418.807526,784.63147,338.222626,-380.127838,837.341003,304.020111,-181.087952,799.033997,334.283112,-184.732285,815.324707,363.215027,-176.862808,795.903503,309.754059,-218.702591,773.871033,293.43219,-241.507874,759.429565,323.512146,-251.215225,741.779297,nan,nan,nan,286.74707,-196.019943,776.397705,305.028259,-223.729904,741.801453,308.359894,-161.15831,783.415833,nan,nan,nan,299.522705,-204.568619,735.919617,290.727295,-171.674179,764.096436,276.2771,-187.548279,745.048828,294.714417,-193.756378,719.870117,393.144409,-170.743057,768.050415,375.235657,-205.4263,737.234131,370.451111,-184.165146,714.227539,371.681793,-149.214874,705.352722,265.765076,149.307526,699.705078,276.487335,174.086166,720.585754,285.156403,205.367996,738.38031,252.630829,155.245026,677.689575,226.799194,165.246536,702.456482,248.868011,161.082962,660.870056,214.831238,178.646179,679.740601,235.514542,174.481995,650.624146,207.43959,196.373535,672.576965,230.459152,193.906586,635.105286,205.351486,207.35585,640.053223,207.895874,227.523682,665.792969,275.091827,247.621353,752.956909,236.44516,220.61264,735.672913,232.064514,252.607208,718.895325,249.156433,287.240784,703.591309
301.220215,119.642357,757.671875,279.324677,106.709564,669.751099,328.863831,-418.6922,784.939148,338.540558,-379.903259,837.688965,304.155762,-180.957825,799.285156,334.497986,-184.548706,815.487244,363.404266,-176.762787,796.110352,309.943024,-218.598099,773.964417,293.575531,-241.444489,759.724304,323.614471,-251.108765,742.031799,nan,nan,nan,286.956177,-195.872955,776.632202,305.20929,-223.644089,742.083435,308.510742,-161.001663,783.663757,nan,nan,nan,299.644775,-204.48349,736.222046,291.056549,-171.43457,764.20697,276.435944,-187.279526,745.317139,294.64447,-193.763351,720.137573,393.266907,-170.732956,768.146545,375.350342,-205.428177,737.446106,370.555511,-184.21524,714.335876,371.670471,-149.323593,705.418213,266.01413,149.093948,699.81781,276.620758,173.997803,720.70813,285.28418,205.459869,738.386658,252.80632,154.998383,677.860352,226.967041,165.005157,702.597046,248.929489,160.83931,661.150879,214.963867,178.454178,679.798279,235.622192,174.287308,650.71936,207.557449,196.184067,672.639282,230.575653,193.706604,635.206726,205.484634,207.127457,640.07782,207.954498,227.337875,665.799133,275.092438,247.57724,753.032471,236.474396,220.506531,735.716125,232.060577,252.509979,718.911072,249.144348,287.156647,703.594177
301.248322,119.729599,757.664429,279.270142,106.741196,669.809998,329.066528,-418.535522,785.264526,338.729736,-379.723175,837.944153,304.303528,-180.878113,799.598755,334.716583,-184.370132,815.591797,363.553192,-176.476608,795.992004,310.053223,-218.465378,774.199951,293.7117,-241.288544,759.934448,323.758698,-251.008606,742.231506,nan,nan,nan,287.090759,-195.63327,776.720459,305.314392,-223.470612,742.274231,308.540924,-160.8703,783.851074,nan,nan,nan,299.788025,-204.432358,736.336975,291.312622,-171.237869,764.260315,276.631287,-186.93187,745.368896,294.926544,-193.572739,720.090271,393.371887,-170.473557,768.143555,375.451843,-205.347137,737.571838,370.705963,-184.188965,714.378357,371.807953,-149.274811,705.351318,266.170563,149.002228,699.852417,276.680573,173.95195,720.729187,285.302307,205.376648,738.409607,252.943253,154.951538,677.794312,227.042175,164.913742,702.498352,249.045715,160.815384,660.98938,215.048492,178.330261,679.71283,235.676849,174.14537,650.661743,207.610382,196.126846,672.541626,230.627335,193.576019,635.039734,205.615326,206.979065,639.96283,208.127441,227.263596,665.592468,274.999146,247.567215,752.988953,236.426773,220.508713,735.661987,232.048965,252.470566,718.781433,249.167511,287.113556,703.476562
