Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B1-X,R-B1-Y,R-B1-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C1-X,R-C1-Y,R-C1-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D1-X,R-D1-Y,R-D1-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
217.006973,146.075302,753.022644,193.231094,134.878418,665.420288,228.822937,-393.216797,772.908875,240.874252,-355.324066,826.104736,182.513219,189.354411,702.594828,185.193451,218.198451,724.351766,189.590225,249.840754,739.421733,190.471802,204.454046,680.946452,163.836517,188.517893,682.867269,136.719131,211.292236,699.10555,nan,nan,nan,164.181829,199.30867,655.557861,132.235875,228.257894,664.504924,nan,nan,nan,152.133769,215.098338,640.729838,128.374161,246.842127,655.726827,173.23465,236.240153,632.371867,145.532842,244.611608,624.753621,140.7942,270.997203,645.56311,183.15919,290.99236,748.759888,145.64476,272.334747,721.289001,153.879847,301.697001,701.651611,178.359172,332.304382,694.387939
217.006668,146.100525,753.029297,193.24118,134.912384,665.40033,228.83403,-393.228973,772.93866,240.917847,-355.28772,826.123657,182.851522,189.289098,703.360433,185.355738,218.347336,724.905477,189.605306,250.047628,739.847921,190.762009,204.005885,681.707865,164.279816,188.209254,683.542074,137.054545,211.162323,699.542887,nan,nan,nan,164.46195,199.02889,656.000326,132.467173,227.98643,664.802287,nan,nan,nan,152.360174,214.7724,641.09019,128.572271,246.577225,655.937927,173.344391,235.838282,632.709086,145.682378,244.269948,624.97113,140.917206,270.728455,645.688538,183.119522,291.172078,748.935384,145.71052,272.381592,721.385905,153.930862,301.658305,701.665222,178.507009,332.315216,694.295308
216.985077,146.083435,753.032532,193.2659,134.904861,665.380554,228.871567,-393.205902,772.946716,240.931213,-355.280731,826.119507,183.115621,189.332245,704.373962,185.465775,218.559235,725.635396,189.579239,250.327693,740.413656,191.086334,203.608154,682.65623,164.714691,187.889832,684.41335,137.365117,211.036453,700.07843,nan,nan,nan,164.67863,198.623118,656.772827,132.759786,227.664734,665.16036,nan,nan,nan,152.626775,214.339111,641.559001,128.814453,246.213476,656.200541,173.478566,235.38855,633.060364,145.840535,243.858871,625.25531,141.072861,270.383982,645.8231,183.067251,291.418732,749.129618,145.74791,272.463735,721.472331,153.995916,301.61378,701.653992,178.542028,332.323507,694.226624
216.994324,146.137985,753.05603,193.232468,134.8797,665.421692,228.922577,-393.219666,772.958801,240.954086,-355.278625,826.139404,183.333267,189.407359,705.684733,185.570811,218.799886,726.654704,189.491969,250.727783,741.153259,191.337265,202.859197,683.791158,165.183609,187.548075,685.584574,137.683009,210.925817,700.787231,nan,nan,nan,164.993032,198.042831,657.82253,133.097682,227.259542,665.641846,nan,nan,nan,152.990952,213.788127,642.183472,129.116964,245.737854,656.497965,173.610367,234.816772,633.538859,146.035909,243.309118,625.615743,141.315343,269.980133,645.948364,182.971008,291.737244,749.311869,145.738581,272.582886,721.583211,154.082794,301.576131,701.587565,178.596039,332.3626,694.111674
217.013977,146.140701,753.016785,193.274231,134.90097,665.400146,228.980286,-393.192108,772.963318,240.992798,-355.274231,826.120178,183.400431,189.551997,707.384725,185.476476,219.041189,727.916199,189.353327,251.285482,742.051839,191.838292,202.565837,685.230408,165.640676,187.257848,687.088359,137.989299,210.826508,701.711365,nan,nan,nan,165.397451,197.368154,659.169393,133.466009,226.728038,666.269796,nan,nan,nan,153.447261,213.044907,643.044128,129.504232,245.128301,656.879679,173.805247,234.106425,634.13562,146.327586,242.559397,626.081299,141.592082,269.406026,646.120097,182.825038,292.138377,749.525085,145.718323,272.775441,721.699666,154.208344,301.543599,701.473328,178.51475,332.396311,694.018941
217.021545,146.122879,753.025146,193.252472,134.895325,665.391846,229.014648,-393.208191,772.973206,241.060226,-355.241791,826.158447,183.375793,189.616419,709.391622,185.303085,219.377965,729.444234,189.162877,251.977086,743.114563,192.202571,202.111893,686.973206,166.077459,186.976044,688.908285,138.248118,210.759796,702.866903,nan,nan,nan,165.98232,196.639236,660.620931,133.872818,226.077682,667.075724,nan,nan,nan,154.016027,212.137482,644.150675,129.943095,244.382141,657.358541,174.007217,233.034078,635.209066,146.710108,241.566772,626.689799,141.933395,268.658905,646.362813,182.646093,292.621226,749.786743,145.688014,273.029856,721.878723,154.393982,301.510783,701.347921,178.544607,332.41804,693.846069
217.002625,146.112518,753.025208,193.278625,134.893753,665.385742,229.070282,-393.217987,772.949036,241.116074,-355.246735,826.136047,183.184423,189.658229,711.611247,184.9726,219.741674,731.07255,188.916173,252.686854,744.292236,192.562322,201.75326,688.992615,166.379328,186.650991,690.957987,138.444305,210.717214,704.196025,nan,nan,nan,166.548803,195.898326,662.240662,134.295944,225.357635,668.04836,nan,nan,nan,154.564107,211.095037,645.476278,130.409414,243.558228,658.009257,174.305013,231.67072,636.305868,147.235875,240.379893,627.443929,142.340937,267.724701,646.714152,182.49764,293.148661,750.113586,145.627574,273.338593,722.103068,154.60672,301.455933,701.254171,178.628143,332.372894,693.635274
216.989105,146.101105,753.021423,193.303223,134.909058,665.358582,229.106857,-393.225647,772.931946,241.09584,-355.298401,826.121643,182.895818,189.694295,713.844747,184.582575,220.200353,732.750814,188.627655,253.312241,745.529622,192.748617,201.339966,691.063334,166.598714,186.355428,693.075114,138.55452,210.685155,705.63383,nan,nan,nan,167.020223,195.125163,663.991842,134.695572,224.649572,669.148193,nan,nan,nan,155.018753,210.056666,646.896912,130.821752,242.71845,658.796448,174.649679,230.234121,637.551351,147.775599,239.127431,628.348796,142.818059,266.749247,647.152751,182.401367,293.631083,750.499166,145.728317,273.654368,722.327169,154.840658,301.372945,701.238424,178.722219,332.277028,693.482788
217.023804,146.083908,753.009888,193.31955,134.882095,665.391479,229.129379,-393.244232,772.929199,241.165375,-355.301025,826.112427,182.540324,189.71726,715.927694,184.165532,220.569977,734.311015,188.344055,253.82519,746.672384,192.82283,201.014511,692.984762,166.650263,186.069982,695.11027,138.564046,210.64387,707.07723,nan,nan,nan,167.343384,194.401276,665.723674,134.991659,223.993642,670.271281,nan,nan,nan,155.264211,209.067337,648.345846,131.133519,241.955622,659.66394,174.97935,228.997055,638.657776,148.232483,237.936162,629.313416,143.220917,265.837351,647.676575,182.341304,294.012054,750.94578,145.655233,273.912913,722.715149,155.025635,301.242706,701.354472,178.83963,332.131785,693.416524
217.034134,146.057266,753.013428,193.304459,134.844864,665.364136,229.163269,-393.251007,772.919006,241.180878,-355.314758,826.120911,182.271281,189.769536,717.728129,183.849625,220.93779,735.633464,188.11291,254.24026,747.629049,192.780121,200.687185,694.656982,166.57726,185.78684,696.945455,138.499451,210.596751,708.443848,nan,nan,nan,167.505142,193.773056,667.334595,135.147252,223.437836,671.35907,nan,nan,nan,155.351669,208.22584,649.697001,131.316935,241.292953,660.514181,175.152344,228.062083,639.809082,148.444753,236.925985,630.285726,143.458837,265.04479,648.242778,182.318339,294.276459,751.389954,145.58843,274.073385,723.220907,155.167079,301.099101,701.582275,178.899958,331.976735,693.482442
217.031265,146.04274,753.013428,193.317947,134.831223,665.38385,229.151672,-393.279694,772.876404,241.19281,-355.321075,826.099426,182.073471,189.826162,719.258443,183.654221,221.13384,736.705953,187.965775,254.601496,748.432699,192.694702,200.406809,696.07076,166.429988,185.558467,698.609009,138.373912,210.558131,709.660706,nan,nan,nan,167.526947,193.226191,668.720296,135.187653,222.958288,672.382182,nan,nan,nan,155.356145,207.474319,651.035828,131.38146,240.745499,661.320943,175.134043,227.292262,640.845378,148.477122,236.087209,631.143066,143.58606,264.375743,648.808492,182.297206,294.455627,751.820841,145.502096,274.184977,723.739217,155.223287,300.922648,701.892232,178.927221,331.801066,693.587484
217.041077,146.023178,753.02533,193.320648,134.804916,665.406982,229.165863,-393.293457,772.846252,241.182144,-355.377625,826.056213,181.973353,189.90153,720.588318,183.547201,221.298813,737.601685,187.884674,254.898188,749.125326,192.57196,200.103277,697.260396,166.308258,185.347061,700.054016,138.268138,210.525492,710.746582,nan,nan,nan,167.503606,192.780894,669.92159,135.160421,222.555303,673.282064,nan,nan,nan,155.336126,206.874761,652.17926,131.379812,240.281957,662.069397,175.029719,226.689997,641.68337,148.407267,235.406275,631.934814,143.611237,263.781596,649.332479,182.33844,294.685842,752.005961,145.575236,274.269145,724.137166,155.225123,300.774638,702.182495,178.903671,331.641225,693.707764
217.056732,145.97139,753.039307,193.343063,134.8125,665.406799,229.140366,-393.306061,772.801086,241.138107,-355.398224,826.010803,181.890549,189.962845,721.772766,183.469599,221.437764,738.428833,187.831355,255.147949,749.769653,192.481791,199.857101,698.313456,166.227559,185.200012,701.293722,138.173391,210.491923,711.660665,nan,nan,nan,167.504288,192.413386,670.962687,135.13855,222.183802,674.084635,nan,nan,nan,155.351028,206.376119,653.176554,131.373805,239.89831,662.701457,174.905599,226.130152,642.447754,148.349991,234.79007,632.609192,143.627665,263.302836,649.764628,182.332311,294.90978,752.160868,145.632502,274.361247,724.44456,155.194794,300.635997,702.430623,178.87855,331.492421,693.797282
217.051773,145.956589,753.020996,193.317337,134.781113,665.393494,229.096878,-393.321838,772.739563,241.125824,-355.435608,825.938049,181.827647,190.030696,722.808899,183.395142,221.583038,739.174906,187.733139,255.371384,750.316996,192.404236,199.628423,699.235311,166.199402,185.09553,702.299133,138.113083,210.465164,712.385885,nan,nan,nan,167.581167,192.116964,671.884786,135.169749,221.855357,674.693766,nan,nan,nan,155.422918,205.970016,653.89268,131.432383,239.537694,663.172201,174.91332,225.625219,643.102336,148.384094,234.251516,633.202352,143.673508,262.877686,650.107869,182.243139,295.133097,752.268188,145.343699,274.409922,724.813232,155.161804,300.550954,702.614807,178.859146,331.375031,693.85907
217.045227,145.967255,753.024231,193.325195,134.774506,665.405151,229.054306,-393.368896,772.66626,241.074905,-355.47287,825.857788,181.743291,190.115117,723.672729,183.304403,221.712601,739.81075,187.575979,255.564896,750.805216,192.428833,199.508876,700.054769,166.197194,185.015142,703.103434,138.066381,210.444046,712.902954,nan,nan,nan,167.713303,191.857697,672.648865,135.286601,221.583516,675.15096,nan,nan,nan,155.612152,205.607635,654.487345,131.565536,239.204468,663.507284,175.132568,225.230855,643.729431,148.586685,233.7786,633.632751,143.853994,262.56076,650.323588,182.035507,295.279277,752.511332,145.046254,274.449666,725.1014,155.147614,300.487244,702.727356,178.866409,331.296702,693.897786
216.98494,145.903534,753.033691,193.349136,134.75061,665.404053,229.033508,-393.398529,772.573486,241.055603,-355.494965,825.802979,181.656642,190.212814,724.36794,183.173986,221.842194,740.337036,187.392008,255.755442,751.217265,192.686935,199.640889,700.738912,166.236064,184.991547,703.682027,138.054133,210.445735,713.198975,nan,nan,nan,167.901382,191.652095,673.231567,135.461273,221.382482,675.417908,nan,nan,nan,155.856033,205.30368,654.934794,131.749858,238.938385,663.686666,175.485235,224.88412,644.229268,148.909582,233.400391,633.915975,144.132294,262.26298,650.450867,181.803767,295.412455,752.698792,144.776855,274.479991,725.250692,155.147095,300.447947,702.783,178.883046,331.24349,693.923869
217.003036,145.894455,753.01825,193.317749,134.749557,665.388428,228.998474,-393.43808,772.50293,241.016144,-355.542297,825.757446,181.605418,190.311717,724.888346,183.039769,221.942968,740.73173,187.240682,255.91979,751.576152,192.964645,199.829152,701.27537,166.316172,184.979996,704.034465,138.073944,210.451762,713.300171,190.293854,210.743332,690.57782,168.142558,191.524231,673.610901,135.663539,221.260488,675.557495,nan,nan,nan,156.149582,205.085098,655.23171,131.957102,238.750875,663.769246,175.86028,224.67657,644.610372,149.280604,233.128398,634.065308,144.447856,262.067474,650.499329,181.621526,295.52831,752.831685,144.720515,274.514323,725.2618,155.167491,300.419749,702.786825,178.926254,331.217529,693.952799
216.984848,145.875137,753.024963,193.307556,134.749649,665.380493,229.002548,-393.448181,772.45343,241.001892,-355.566986,825.700745,181.618591,190.390101,725.229472,182.942815,222.03186,741.009054,187.138855,256.0584,751.822083,193.277318,200.035528,701.673014,166.453242,185.003947,704.205811,138.150452,210.460861,713.261495,190.402669,210.593267,690.74353,168.364807,191.45314,673.834961,135.853495,221.18664,675.607585,nan,nan,nan,156.388021,204.957886,655.374023,132.160039,238.647308,663.762878,176.133779,224.559962,644.759115,149.57962,232.984996,634.112183,144.7061,261.930471,650.517049,181.50528,295.614644,752.909587,144.692622,274.539591,725.213033,155.195857,300.40447,702.78007,178.959895,331.188568,693.957133
216.949036,145.842255,753.061462,193.30722,134.719864,665.416565,229.01683,-393.46463,772.380005,241.041168,-355.595306,825.620361,181.716573,190.44898,725.392904,182.951233,222.070908,741.16803,187.116735,256.140808,751.976908,193.427979,200.044993,701.891134,166.673248,185.051615,704.233805,138.258708,210.431203,713.178263,190.532735,210.57663,690.829366,168.536947,191.426921,673.895467,136.004979,221.13736,675.60319,nan,nan,nan,156.549077,204.87263,655.377238,132.326121,238.591822,663.741191,176.295715,224.574315,644.781657,149.756144,232.948278,634.103068,144.891561,261.911001,650.492778,181.449493,295.681335,752.935059,144.711848,274.547282,725.183146,155.235524,300.393219,702.755351,179.013112,331.191223,693.938171
216.937134,145.834229,753.060913,193.291229,134.69368,665.431274,229.044983,-393.45343,772.346619,241.03508,-355.603668,825.596558,181.902847,190.486476,725.389811,183.059067,222.093964,741.22526,187.17274,256.194143,752.032674,193.654912,200.107218,701.959106,166.959605,185.119273,704.144389,138.445251,210.389364,713.050883,190.654277,210.602854,690.808553,168.685939,191.441284,673.849162,136.131327,221.104787,675.549581,nan,nan,nan,156.64241,204.853765,655.295044,132.446793,238.585078,663.703796,176.3535,224.614644,644.691182,149.813222,232.990468,634.041585,144.954015,261.927429,650.45048,181.455541,295.719543,752.915649,144.770294,274.534058,725.13267,155.265996,300.392588,702.733582,179.041245,331.207194,693.917704
216.937637,145.839539,753.061768,193.295822,134.716721,665.420898,229.053116,-393.496735,772.299011,241.072525,-355.6073,825.555969,182.139511,190.492778,725.269877,183.241481,222.034475,741.230286,187.364741,256.176412,752.073486,193.91124,200.21785,701.843872,167.273,185.162298,703.964376,138.65151,210.339976,712.895833,190.807276,210.63795,690.6521,168.815979,191.49881,673.686401,136.227641,221.120626,675.454224,nan,nan,nan,156.697322,204.878733,655.140218,132.522115,238.614456,663.634379,176.356583,224.674723,644.566142,149.793722,233.08253,633.94991,144.965917,261.985779,650.396423,181.470317,295.720347,752.884908,144.862493,274.497609,725.100647,155.333888,300.383403,702.700785,179.083216,331.241526,693.907959
216.953796,145.822311,753.036682,193.326233,134.722778,665.385498,229.082855,-393.473877,772.266785,241.071289,-355.633179,825.524475,182.428457,190.500753,725.036214,183.462143,221.961349,741.14268,187.583572,256.113881,752.021383,194.178106,200.304927,701.643087,167.561244,185.187144,703.68809,138.881612,210.277781,712.685811,190.918248,210.592814,690.412923,168.969798,191.576553,673.442668,136.330948,221.174337,675.295654,nan,nan,nan,156.795364,205.012039,654.967,132.580592,238.663061,663.546366,176.372569,224.715988,644.400167,149.787674,233.221629,633.822673,144.964177,262.050395,650.345357,181.531199,295.673238,752.84019,144.969788,274.430898,725.041382,155.389882,300.380249,702.674479,179.095693,331.259298,693.912882
216.967209,145.83461,753.011597,193.31842,134.736649,665.364929,229.124649,-393.474243,772.249207,241.122375,-355.613617,825.494568,182.71022,190.475764,724.743591,183.683751,221.844879,740.970988,187.801473,256.00619,751.912252,194.470652,200.410248,701.321696,167.828644,185.184891,703.369751,139.109721,210.213109,712.444702,191.101913,210.724767,690.085002,169.104436,191.654414,673.125875,136.437841,221.236928,675.103312,nan,nan,nan,156.904602,205.1636,654.748657,132.637222,238.723073,663.417786,176.419774,224.805318,644.187297,149.842239,233.366211,633.642212,145.001088,262.169688,650.256836,181.593638,295.59608,752.78007,145.080958,274.336283,724.98997,155.456604,300.35671,702.629374,179.117269,331.284566,693.921672
216.997253,145.85495,753.020447,193.310501,134.73819,665.392883,229.154236,-393.443512,772.237671,241.157364,-355.611115,825.503357,183.058955,190.451553,724.371765,183.930527,221.776744,740.703735,187.949951,255.894892,751.706828,194.718633,200.428614,700.994385,168.118088,185.212087,702.985697,139.359456,210.134567,712.156006,191.2341,210.765951,689.791361,169.269384,191.743174,672.765503,136.56103,221.282969,674.855001,nan,nan,nan,157.055247,205.331416,654.495483,132.697784,238.782593,663.249634,176.503718,224.904714,643.949015,149.946889,233.522832,633.445211,145.055725,262.278463,650.136088,181.668116,295.511373,752.694377,145.197708,274.22757,724.8821,155.497838,300.345785,702.568522,179.119929,331.303965,693.924154
216.992722,145.84726,753.029297,193.347809,134.75856,665.391479,229.188828,-393.437653,772.253784,241.20192,-355.574829,825.496216,183.395467,190.43042,723.988505,184.181152,221.702571,740.408752,188.1082,255.797516,751.494039,195.012309,200.513311,700.603963,168.424418,185.224543,702.585734,139.62207,210.07314,711.859802,191.39328,210.812439,689.488037,169.474696,191.844294,672.389404,136.700816,221.312322,674.59554,nan,nan,nan,157.193893,205.443476,654.19519,132.786535,238.850006,663.038798,176.593877,225.037938,643.681071,150.038391,233.677806,633.218221,145.102951,262.395498,649.990397,181.572479,295.385091,752.754456,145.309387,274.111816,724.76359,155.533732,300.329193,702.498291,179.123581,331.344564,693.908793
217.009964,145.895203,753.009216,193.31575,134.761047,665.390198,229.224426,-393.407776,772.270081,241.226303,-355.564636,825.49176,183.787623,190.406403,723.54716,184.497253,221.597783,740.105448,188.278127,255.682683,751.256205,195.259232,200.571065,700.201579,168.775838,185.254293,702.128377,139.869461,209.983495,711.553813,nan,nan,nan,169.720891,191.965098,671.987081,136.842789,221.331253,674.342102,nan,nan,nan,157.331919,205.569514,653.875895,132.877711,238.901469,662.830729,176.688329,225.197906,643.39034,150.120656,233.873861,632.972961,145.122833,262.493134,649.837585,181.473368,295.252146,752.8019,145.409246,273.99943,724.645976,155.552495,300.329458,702.425802,179.120829,331.378092,693.882609
217.00354,145.900696,753.02356,193.322159,134.826813,665.358826,229.22818,-393.386993,772.32959,241.236908,-355.536407,825.562866,184.132624,190.390554,723.054647,184.768117,221.534963,739.726603,188.436137,255.601812,750.985291,195.511292,200.656118,699.736694,169.069366,185.275396,701.652527,140.100245,209.906637,711.212138,191.785095,211.142914,688.643982,169.943492,192.083857,671.564514,136.979446,221.380391,674.074931,nan,nan,nan,157.442668,205.711777,653.543579,132.95492,238.978022,662.605855,176.780624,225.392721,643.061584,150.153483,234.098694,632.712484,145.104558,262.634725,649.681051,181.382599,295.130025,752.844116,145.507355,273.880432,724.542277,155.558253,300.332581,702.358297,179.08933,331.423431,693.859904
217.024048,145.966553,753.023071,193.342865,134.8452,665.354675,229.274185,-393.346191,772.367981,241.263184,-355.494904,825.602295,184.451162,190.333196,722.460307,185.035817,221.436666,739.307719,188.588862,255.470769,750.666768,195.669932,200.703217,699.200582,169.293523,185.303569,701.122335,140.298538,209.83256,710.830302,nan,nan,nan,170.100311,192.225347,671.085286,137.072576,221.449839,673.769409,nan,nan,nan,157.497655,205.889618,653.176839,132.99056,239.078568,662.386515,176.80425,225.692062,642.570496,150.175034,234.374181,632.41158,145.068146,262.830882,649.513062,181.459788,295.030141,752.695414,145.582743,273.762909,724.430644,155.558085,300.343404,702.290181,179.055308,331.468475,693.855225
217.009705,145.990875,753.014832,193.31665,134.856461,665.338501,229.284088,-393.340271,772.457642,241.28186,-355.449158,825.677002,184.659892,190.255936,721.769552,185.210515,221.37676,738.813253,188.710047,255.280899,750.298136,195.730291,200.751251,698.579793,169.375743,185.337092,700.50411,140.419464,209.792252,710.39976,nan,nan,nan,170.150731,192.407298,670.537394,137.091426,221.58637,673.420369,nan,nan,nan,157.486557,206.121607,652.765747,132.973312,239.261083,662.127686,176.801137,226.095561,642.031474,150.07958,234.720439,632.074137,144.993922,263.105743,649.346252,181.565099,294.901398,752.536296,145.669703,273.653971,724.305135,155.55129,300.345052,702.246318,179.019775,331.515432,693.851562
217.037659,146.037186,753.002075,193.340118,134.875397,665.355774,229.31221,-393.294006,772.527893,241.289749,-355.419159,825.746826,184.774282,190.145243,720.921082,185.358093,221.203608,738.247375,188.841522,255.006068,749.868856,195.522156,200.66127,697.825765,169.348907,185.390467,699.75531,140.449992,209.770335,709.902344,nan,nan,nan,170.074977,192.629537,669.894613,137.014654,221.782059,673.032308,nan,nan,nan,157.322896,206.391037,652.299581,132.882253,239.501404,661.859843,176.64209,226.560059,641.40745,149.922343,235.169703,631.680155,144.862579,263.452911,649.185933,181.685633,294.708018,752.381694,145.755905,273.556366,724.177022,155.554794,300.358185,702.229553,179.035995,331.554036,693.878072
217.032166,146.049591,753.019958,193.331696,134.905502,665.330688,229.303619,-393.253174,772.620056,241.281815,-355.399689,825.840088,184.7851,189.988042,719.891154,185.461324,221.003062,737.545715,188.953054,254.638438,749.357035,195.213231,200.640116,696.904277,169.18188,185.487569,698.847514,140.378123,209.789363,709.322795,nan,nan,nan,169.82399,192.919963,669.143005,136.809189,222.075663,672.622986,nan,nan,nan,157.03889,206.75118,651.759318,132.675151,239.852615,661.560486,176.416189,227.053513,640.871969,149.625275,235.694117,631.279175,144.646983,263.884867,649.033915,181.840815,294.472331,752.225728,145.837697,273.442057,724.098104,155.545593,300.387675,702.265523,179.086858,331.599416,693.918091
217.03656,146.068695,752.993347,193.222794,134.85675,665.381348,229.272018,-393.237976,772.728882,241.284637,-355.348907,825.943665,184.718358,189.84107,718.664022,185.547648,220.7226,736.710693,189.070984,254.192073,748.749227,194.791977,200.616923,695.814514,168.940323,185.605942,697.682841,140.20993,209.819768,708.693054,nan,nan,nan,169.356578,193.258199,668.279704,136.480321,222.460978,672.165365,nan,nan,nan,156.690409,207.310689,650.918009,132.358902,240.297638,661.26182,176.055049,227.552185,640.351746,149.263682,236.316243,630.860657,144.307978,264.411672,648.854106,182.029358,294.186981,752.051005,145.88826,273.327199,724.054281,155.536016,300.444794,702.342082,179.299952,331.645976,693.928609
217.048874,146.123947,753.015076,193.23465,134.896866,665.400513,229.2388,-393.222137,772.825012,241.273712,-355.288147,826.029663,184.581212,189.690191,717.26829,185.635676,220.475815,735.766073,189.222702,253.781662,748.02181,194.404551,200.819443,694.562276,168.588165,185.787537,696.400391,139.959793,209.891413,708.050354,nan,nan,nan,168.778127,193.686218,667.334676,136.044408,222.924942,671.692871,nan,nan,nan,156.272354,207.99236,650.006429,131.954569,240.837504,660.963033,175.666799,228.119593,639.749715,148.849625,237.009628,630.411621,143.914932,265.007487,648.667887,182.269786,293.87441,751.835795,145.931091,273.217641,724.005127,155.4826,300.515462,702.439189,179.316142,331.703979,694.025024
217.059784,146.138229,753.022583,193.328049,134.902908,665.37738,229.199188,-393.1987,772.944519,241.250244,-355.264099,826.101624,184.350835,189.588842,715.771322,185.680776,220.169896,734.784058,189.393697,253.37413,747.240621,193.901042,201.091736,693.214986,168.115102,185.998169,695.059814,139.627436,210.020421,707.407796,nan,nan,nan,168.114731,194.171361,666.377055,135.536835,223.446386,671.20046,nan,nan,nan,155.750137,208.747009,649.092977,131.484136,241.409495,660.675496,175.277562,228.817958,639.092672,148.441182,237.807846,629.943481,143.491262,265.626729,648.467468,182.528432,293.58312,751.597148,145.95344,273.159607,723.981181,155.406876,300.609334,702.523824,179.276301,331.763133,694.122945
217.096695,146.159958,753.004944,193.307343,134.909485,665.403687,229.135803,-393.167694,773.0271,241.218674,-355.233978,826.211731,183.932022,189.485031,714.316508,185.624766,219.871811,733.768392,189.546183,253.059911,746.453308,193.29246,201.508703,691.854553,167.470062,186.294398,693.833476,139.218552,210.26147,706.747681,nan,nan,nan,167.505432,194.732905,665.44932,135.017634,224.028798,670.72054,nan,nan,nan,155.163172,209.426381,648.419108,131.001211,242.024633,660.362752,174.876551,229.551727,638.397563,148.00944,238.577566,629.466024,143.10732,266.224915,648.27419,182.770487,293.300374,751.34139,145.939016,273.15624,723.926717,155.302923,300.762614,702.582316,179.06899,331.844523,694.256409
217.089218,146.147125,753.04187,193.334732,134.949036,665.39563,229.058395,-393.133606,773.139587,241.129684,-355.20343,826.283691,183.40003,189.505793,712.950928,185.401749,219.679352,732.813985,189.581039,252.711843,745.736165,192.565821,201.949916,690.588928,166.663823,186.659571,692.654887,138.674886,210.561722,706.121033,nan,nan,nan,166.852407,195.311635,664.642782,134.453379,224.62441,670.265849,nan,nan,nan,154.599691,210.092941,647.803935,130.523081,242.657074,660.041178,174.489782,230.228968,637.852926,147.582677,239.321976,629.035238,142.739176,266.8125,648.075887,182.96578,293.063385,751.097717,146.038671,273.239441,723.794006,155.209686,300.952993,702.6203,179.057922,331.948395,694.275981
217.085861,146.179001,753.02948,193.284943,134.899261,665.410828,228.951035,-393.145599,773.192871,241.022781,-355.185577,826.402588,182.696905,189.566935,711.736938,184.994125,219.583654,731.952087,189.482681,252.446152,745.086812,191.941106,202.741257,689.478394,165.708832,187.07929,691.555318,137.987615,210.936442,705.512634,nan,nan,nan,166.174769,195.883453,663.963338,133.888112,225.260757,669.828389,nan,nan,nan,154.086151,210.728394,647.264058,130.081584,243.300349,659.68809,174.095398,230.799393,637.41803,147.175939,239.999908,628.605021,142.420654,267.398753,647.855245,183.099574,292.872518,750.860229,146.079432,273.411733,723.590658,155.1179,301.189677,702.614543,179.119898,332.06719,694.268209
217.091049,146.176834,753.01239,193.306732,134.928467,665.403564,228.844498,-393.118011,773.252991,240.951904,-355.163483,826.453674,181.861186,189.689667,710.605225,184.430781,219.566737,731.223979,189.23524,252.170151,744.517517,191.00768,203.204198,688.573751,164.592692,187.52888,690.527364,137.159388,211.367467,704.926799,nan,nan,nan,165.403239,196.435211,663.395955,133.286235,225.894399,669.363485,nan,nan,nan,153.547129,211.327474,646.772095,129.652852,243.957993,659.335388,173.723134,231.319489,637.093689,146.86083,240.667735,628.22585,142.154378,267.983195,647.637227,183.151901,292.762522,750.649251,146.092255,273.634125,723.365967,155.055639,301.428772,702.561035,179.248494,332.179952,694.256673
217.074554,146.193466,753.023804,193.269913,134.915573,665.401733,228.751328,-393.127472,773.290161,240.860489,-355.15741,826.490234,180.799596,189.765457,709.549133,183.748556,219.458069,730.557821,188.882548,251.924103,744.009725,190.105123,203.944682,687.690776,163.370255,188.000504,689.53538,136.211212,211.86411,704.317871,nan,nan,nan,164.612249,196.99587,662.826864,132.657633,226.576452,668.886068,nan,nan,nan,152.985652,211.925344,646.316935,129.23204,244.64681,658.945312,173.410675,231.813049,636.831889,146.553548,241.30953,627.836324,141.946248,268.572205,647.370321,183.12855,292.66215,750.443278,145.861735,273.902669,723.207031,154.976557,301.700572,702.480794,179.406204,332.26299,694.237203
