Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,L-A1-X,L-A1-Y,L-A1-Z,L-A2-X,L-A2-Y,L-A2-Z,L-A3-X,L-A3-Y,L-A3-Z,L-B1-X,L-B1-Y,L-B1-Z,L-B2-X,L-B2-Y,L-B2-Z,L-B3-X,L-B3-Y,L-B3-Z,L-C1-X,L-C1-Y,L-C1-Z,L-C2-X,L-C2-Y,L-C2-Z,L-C3-X,L-C3-Y,L-C3-Z,L-D1-X,L-D1-Y,L-D1-Z,L-D2-X,L-D2-Y,L-D2-Z,L-D3-X,L-D3-Y,L-D3-Z,L-E1-X,L-E1-Y,L-E1-Z,L-E2-X,L-E2-Y,L-E2-Z,L-E3-X,L-E3-Y,L-E3-Z,L-Wan-nei-X,L-Wan-nei-Y,L-Wan-nei-Z,L-Wan-1-X,L-Wan-1-Y,L-Wan-1-Z,L-Wan-2-X,L-Wan-2-Y,L-Wan-2-Z,L-Wan-wai-X,L-Wan-wai-Y,L-Wan-wai-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B1-X,R-B1-Y,R-B1-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C1-X,R-C1-Y,R-C1-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D1-X,R-D1-Y,R-D1-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
197.855728,97.785316,751.061523,175.268463,87.290161,662.77356,201.737015,-441.248169,769.992798,212.940903,-403.853943,823.516113,190.512222,-162.839523,790.205261,223.958466,-162.54451,793.993286,248.442581,-155.625275,772.123169,185.491623,-183.302765,763.389465,177.154373,-204.949265,741.129395,203.931686,-215.322235,718.440918,184.808868,-153.114471,770.977417,174.928711,-169.851822,750.422119,191.725021,-192.559616,712.689026,185.354156,-138.348007,764.78009,176.706818,-155.465073,741.824158,188.963364,-172.915009,704.915283,179.307419,-132.061615,745.216187,178.86734,-139.728104,718.165344,189.376297,-149.026215,695.192322,278.402466,-144.418396,748.746338,261.573853,-172.815399,712.626465,259.397766,-149.527832,692.538696,263.450958,-114.358521,686.74115,157.882843,102.071884,770.268188,152.009872,133.308212,774.865967,146.657303,168.853165,779.759705,174.959641,106.676865,746.984741,148.277115,91.581367,741.746765,114.910194,112.927238,734.574951,nan,nan,nan,154.768478,91.364319,713.145386,121.56617,117.124016,698.605713,164.411148,118.672112,709.991211,151.101135,100.056129,691.038635,122.415894,131.125061,681.84375,nan,nan,nan,149.189667,124.17675,663.762573,134.995636,154.329315,669.123535,136.7164,210.130051,770.544739,110.356995,179.197723,738.335144,124.51812,202.105896,716.069397,151.150345,231.550858,707.336487
197.878754,97.944504,750.954651,175.183044,87.195488,662.73053,201.757706,-441.210907,770.086365,212.98407,-403.811401,823.598328,190.582352,-162.761108,790.239441,224.002182,-162.493057,793.988647,248.471893,-155.668304,772.125854,185.465271,-183.266541,763.445129,177.156769,-204.913086,741.177307,203.870895,-215.393036,718.505066,184.829056,-153.042282,770.97876,174.893219,-169.824707,750.470459,191.705215,-192.56636,712.744507,185.322998,-138.358536,764.797302,176.727798,-155.453003,741.859741,188.955078,-172.929092,704.922119,179.361298,-132.030197,745.184631,178.874847,-139.726761,718.165527,189.365997,-149.020767,695.206055,278.443542,-144.459106,748.685669,261.550201,-172.831573,712.602112,259.423462,-149.641479,692.511414,263.550537,-114.286926,686.735596,156.6633,100.758965,758.807922,150.893997,131.763382,766.141785,146.028214,166.930222,773.62677,173.55217,107.258377,735.735229,147.167053,92.99733,729.353821,113.766556,114.603897,724.378296,171.720093,115.07975,722.259705,153.278091,94.682777,701.601013,120.064873,121.613144,689.247192,nan,nan,nan,149.894669,105.258408,680.084351,120.872528,136.567032,673.424561,nan,nan,nan,146.931808,131.438568,654.458191,133.066315,160.64299,662.391724,135.853989,209.577423,767.5,109.304375,180.445053,733.183594,124.041138,205.12587,712.195251,150.550278,233.901871,704.978821
197.814346,98.22094,751.185425,175.254364,87.33638,662.770081,201.755753,-441.163483,770.206909,213.011276,-403.759338,823.701904,190.61702,-162.724747,790.332947,224.076736,-162.472809,794.028625,248.490768,-155.615982,772.135254,185.457092,-183.258316,763.420715,177.152954,-204.868637,741.268311,203.864548,-215.34996,718.564331,184.821808,-153.000366,771.032349,174.957565,-169.763535,750.485168,191.676773,-192.576965,712.783203,185.364059,-138.298584,764.806763,176.734772,-155.440826,741.945129,188.927567,-172.8815,704.951416,179.338394,-132.033173,745.200806,178.876633,-139.708679,718.224915,189.357391,-149.04924,695.222656,278.493408,-144.443726,748.651306,261.575958,-172.905975,712.6026,259.401855,-149.635757,692.512634,263.488617,-114.381287,686.6604,155.636566,99.515823,745.332642,150.16716,129.918549,756.213562,145.835754,164.382111,766.867432,172.18634,108.732674,722.838684,145.868408,94.948761,715.537476,112.555084,116.835243,713.563232,170.362183,116.98275,710.545044,151.56366,98.946083,688.976807,118.03685,126.79081,679.706299,nan,nan,nan,148.5177,112.16024,669.081299,118.959602,142.930481,665.276794,nan,nan,nan,145.133728,139.485016,645.795898,130.822662,167.622437,655.792603,135.92569,208.566956,764.189148,108.796631,181.690826,728.793579,122.535141,207.978119,709.334167,149.745148,236.281265,703.171692
197.929642,98.03669,750.916504,175.183609,87.233315,662.761658,201.75708,-441.100983,770.363708,213.017822,-403.655121,823.867554,190.713959,-162.642105,790.416626,224.155106,-162.427002,794.063049,248.522446,-155.592407,772.151672,185.481689,-183.186005,763.525146,177.137604,-204.822662,741.381226,203.847488,-215.327988,718.64917,184.855469,-152.906433,771.040222,174.891556,-169.746552,750.579407,191.673752,-192.557892,712.877747,185.39006,-138.261307,764.851013,176.749161,-155.393372,741.977783,188.898117,-172.856812,705.016296,179.426819,-131.887085,745.214722,178.900955,-139.637985,718.241882,189.331818,-149.00444,695.251221,278.503845,-144.434219,748.608093,261.568298,-172.898651,712.601257,259.37027,-149.653336,692.459595,263.429138,-114.369408,686.671875,154.897598,99.442383,730.390564,149.965012,128.401794,745.248657,146.372787,161.783218,759.502441,170.592422,111.751305,708.638794,144.432953,98.372513,700.82251,111.13974,119.689392,702.602539,169.564728,121.540428,698.704712,149.824265,104.537643,675.57373,115.472961,132.742218,670.472168,nan,nan,nan,146.817978,119.499451,657.929749,116.675545,149.870239,657.497131,nan,nan,nan,142.672852,147.702454,637.628845,128.139755,175.362534,650.533386,136.654709,207.013107,761.128235,108.251511,182.477448,724.665955,121.722527,210.42746,706.830566,148.704086,238.529221,701.612671
197.814774,97.935318,751.039612,175.267151,87.316551,662.749329,201.706451,-441.036469,770.568848,213.018082,-403.576904,824.029724,190.750793,-162.560135,790.501099,224.224396,-162.423431,794.106995,248.556152,-155.57843,772.161255,185.509125,-183.063324,763.595764,177.156586,-204.781311,741.502686,203.778656,-215.330246,718.786499,184.865189,-152.854736,771.108154,174.902344,-169.640717,750.638123,191.648666,-192.580063,712.963135,185.395966,-138.194473,764.901978,176.723145,-155.27301,741.973022,188.83992,-172.840424,705.10022,179.445541,-131.825607,745.290222,178.889496,-139.587204,718.318542,189.308975,-148.96611,695.314575,278.517242,-144.433914,748.576843,261.552582,-172.876251,712.556396,259.367828,-149.639557,692.468811,263.518158,-114.34481,686.687134,155.162231,99.53624,714.806152,150.41568,127.670044,733.88269,147.476578,159.371429,751.667542,169.63092,115.148514,695.283081,143.075409,102.684235,686.058899,109.694397,123.264877,692.025391,168.244827,126.184486,686.422607,146.910187,110.846649,663.100281,112.623238,139.144836,662.154968,nan,nan,nan,145.401138,127.417068,647.373352,114.00193,157.196518,650.536072,nan,nan,nan,139.057022,156.569321,630.044983,125.216881,183.01535,645.542969,137.886292,205.083984,758.109131,107.872932,183.233765,721.288574,120.284149,212.655533,705.194519,147.283737,240.569565,700.499146
198.092651,98.153442,750.811584,175.301178,87.25071,662.698914,201.696655,-440.951874,770.765137,213.036682,-403.478027,824.204712,190.847473,-162.48175,790.626831,224.261978,-162.390213,794.169617,248.580414,-155.559494,772.199097,185.540329,-182.999939,763.696289,177.15181,-204.712921,741.628967,203.72261,-215.307648,718.876953,184.878403,-152.749359,771.161743,174.985092,-169.536224,750.736511,191.61853,-192.527298,713.049744,185.424026,-138.093399,764.95752,176.747269,-155.278305,742.127441,188.829758,-172.798187,705.15094,179.500229,-131.762054,745.367371,178.892593,-139.53624,718.369141,189.260834,-148.969757,695.402527,278.538361,-144.456619,748.563904,261.549072,-172.870346,712.574097,259.340393,-149.62796,692.450806,263.434204,-114.413086,686.643066,155.057663,102.933144,699.109253,151.267029,127.82299,722.69812,149.581436,156.967285,743.998718,168.342178,119.748505,681.416748,141.468384,108.695038,672.132263,108.220016,127.375526,682.37561,nan,nan,nan,144.051727,117.939629,651.59137,109.344521,145.582138,655.186768,nan,nan,nan,143.072311,136.109467,637.18866,110.729774,164.295212,644.706421,nan,nan,nan,135.035828,165.728149,623.403748,121.658974,190.386215,641.839355,139.620209,203.145584,754.986511,107.571091,183.655106,718.4328,118.92115,214.585968,704.220093,146.027603,242.354614,699.478943
198.131134,98.234154,750.822021,175.383423,87.411499,662.733154,201.672134,-440.868988,771.019714,213.005463,-403.416077,824.429016,190.972672,-162.333633,790.739075,224.355453,-162.291641,794.212646,248.602936,-155.514145,772.227173,185.576813,-182.881577,763.774231,177.1427,-204.68277,741.780945,203.662964,-215.281952,719.003662,184.918274,-152.623154,771.230347,174.944595,-169.477997,750.846924,191.536377,-192.527222,713.193726,185.515564,-137.900955,765.084167,176.716736,-155.218262,742.223572,188.787613,-172.754684,705.27478,179.518372,-131.718811,745.382202,178.89241,-139.455078,718.449036,189.239716,-148.92186,695.458618,278.547119,-144.450439,748.539185,261.499359,-172.904205,712.596191,259.300812,-149.746338,692.4953,263.525146,-114.408577,686.660034,155.211273,106.717697,685.647949,152.613739,128.676086,712.08313,151.357361,156.688766,735.955872,nan,nan,nan,139.654892,115.246719,660.060974,106.661774,131.654739,674.136353,nan,nan,nan,140.83519,125.256424,641.723511,106.158295,151.653793,649.551758,nan,nan,nan,138.893219,143.870834,629.085327,107.396446,171.165298,640.228027,nan,nan,nan,131.484375,174.297073,618.707947,117.956528,197.174286,639.158569,141.555496,201.347153,751.932556,107.474327,183.95517,715.821289,117.59359,216.165939,703.497742,144.979355,243.672134,698.535034
198.189209,98.319122,750.795532,175.391907,87.333786,662.728699,201.632935,-440.812103,771.266418,212.978943,-403.296173,824.644104,191.008148,-162.280655,790.896912,224.439316,-162.23259,794.294556,248.657883,-155.464767,772.2724,185.541519,-182.779221,763.894165,177.108139,-204.579727,741.925537,203.591431,-215.232574,719.130676,184.884552,-152.547501,771.351196,174.965042,-169.38826,750.916626,191.558426,-192.492813,713.311462,185.50853,-137.830643,765.158264,176.742844,-155.128616,742.306091,188.723389,-172.747971,705.365601,179.52449,-131.620056,745.445496,178.916672,-139.411621,718.507141,189.221191,-148.923508,695.547852,278.5802,-144.474014,748.546692,261.486816,-173.002197,712.63269,259.298401,-149.754715,692.525146,263.490356,-114.37812,686.657349,154.461945,110.223579,674.699341,153.108505,130.899948,703.087524,152.752808,156.744064,728.968445,nan,nan,nan,137.713913,121.426376,651.064819,105.090988,135.691803,667.829773,nan,nan,nan,137.947632,131.715012,633.675537,103.121162,156.753723,645.496216,nan,nan,nan,135.402878,151.740921,621.947998,104.151268,177.103241,637.009705,nan,nan,nan,128.247299,182.135681,615.202942,114.344704,203.070679,637.179932,143.379089,200.020721,748.953064,107.566933,184.238327,713.308533,116.568031,217.419296,702.87616,143.980484,244.752701,697.381165
198.242233,98.3601,750.781799,175.364075,87.221909,662.692871,201.589386,-440.734283,771.520203,212.939499,-403.20578,824.890381,191.055283,-162.140717,791.036255,224.479889,-162.183533,794.330688,248.6866,-155.46524,772.311157,185.555817,-182.723679,764.1427,177.096939,-204.503738,742.134827,203.529053,-215.228485,719.288818,184.84761,-152.454636,771.426819,174.954514,-169.300507,751.006592,191.51918,-192.459915,713.40741,185.488922,-137.837967,765.177185,176.730972,-155.047348,742.454285,188.716705,-172.762344,705.475647,179.516068,-131.563858,745.546265,178.903641,-139.368912,718.585327,189.187668,-148.942596,695.650879,278.568542,-144.478928,748.564392,261.46521,-173.068405,712.671204,259.272217,-149.78978,692.565796,263.439423,-114.56356,686.615356,153.380066,113.556412,666.927795,152.915085,132.508133,696.279846,153.68399,157.076889,723.662781,nan,nan,nan,135.427109,125.981949,644.507324,103.445236,139.141235,663.176697,nan,nan,nan,135.249649,136.602432,628.329468,100.704926,160.996658,641.845093,nan,nan,nan,132.482132,157.343475,618.054016,101.293373,181.885742,634.808716,nan,nan,nan,124.476799,187.929993,612.88147,111.154877,207.748047,636.042419,144.78624,199.303955,746.2901,107.599297,184.844803,711.244812,116.095833,218.58963,702.070496,143.587601,245.702896,696.141602
198.296738,98.439186,750.793274,175.322998,87.20993,662.742126,201.498749,-440.63327,771.817078,212.896973,-403.067535,825.146912,191.104324,-162.040253,791.164551,224.524323,-162.089752,794.395325,248.674377,-155.430145,772.40033,185.542801,-182.528519,764.182434,177.043289,-204.443069,742.286865,203.465683,-215.271408,719.439209,184.796295,-152.368118,771.573181,174.962952,-169.191895,751.131531,191.436462,-192.471085,713.585327,185.460587,-137.755753,765.292236,176.719849,-155.009399,742.515259,188.694641,-172.753387,705.57251,179.522385,-131.502472,745.640259,178.901108,-139.384216,718.733276,189.156982,-148.974045,695.745544,278.574188,-144.474442,748.573975,261.399323,-173.055603,712.692139,259.194916,-149.821182,692.583252,263.485046,-114.69043,686.633057,151.651749,115.584755,662.248474,152.0495,133.762146,692.139404,153.847305,157.740555,719.976807,nan,nan,nan,133.197784,128.894135,640.526184,101.7537,141.691254,660.360535,nan,nan,nan,132.718903,139.366882,625.223877,98.844749,163.838806,640.105225,nan,nan,nan,129.873199,160.428894,615.634766,99.170708,184.873062,633.52002,nan,nan,nan,121.350372,191.540298,611.419983,108.78009,211.114212,635.226135,145.575226,199.254822,744.200256,107.524208,185.875519,709.677002,115.961113,219.786331,701.098389,143.643677,246.68988,694.806091
198.351639,98.514183,750.745239,175.326996,87.214134,662.777161,201.396149,-440.533844,772.099731,212.824448,-402.955566,825.416687,191.10498,-161.917191,791.309875,224.545837,-162.025009,794.46814,248.643799,-155.402084,772.487915,185.536789,-182.499069,764.401367,177.035431,-204.353973,742.481873,203.342865,-215.292969,719.676514,184.74765,-152.255676,771.694641,174.883606,-169.16507,751.281616,191.381165,-192.493118,713.733887,185.415451,-137.684326,765.388672,176.705276,-154.931824,742.611328,188.627167,-172.814346,705.768982,179.506577,-131.452194,745.734558,178.87825,-139.366165,718.824768,189.125717,-149.02562,695.88147,278.572571,-144.488602,748.628967,261.368713,-173.12233,712.800537,259.140778,-149.920044,692.67511,263.456787,-114.750618,686.684998,149.75885,116.316193,660.128479,150.721024,134.496948,690.363892,153.255173,158.268555,718.329773,nan,nan,nan,131.316376,130.131531,638.962646,100.304672,143.329926,658.899841,nan,nan,nan,131.008209,140.689468,623.230164,97.538689,165.232407,639.147583,nan,nan,nan,128.251114,161.370987,614.689514,97.930672,186.185532,632.744873,nan,nan,nan,119.373657,192.858688,610.610046,107.625427,212.547684,634.669006,145.663498,199.724426,742.825317,107.225456,187.066071,708.555237,116.031197,220.809769,699.917603,143.987991,247.527802,693.582397
198.402878,98.56575,750.748291,175.296478,87.268341,662.814087,201.293823,-440.453064,772.357178,212.725037,-402.855957,825.66748,191.090607,-161.811966,791.452454,224.468872,-161.855408,794.686951,248.6185,-155.34697,772.578125,185.484222,-182.392731,764.473328,176.982269,-204.304413,742.665222,203.292953,-215.248489,719.86554,184.711914,-152.171722,771.812744,174.844925,-169.084076,751.449585,191.397247,-192.49321,713.906067,185.406296,-137.607819,765.466309,176.68718,-154.913956,742.736023,188.575851,-172.819336,705.926575,179.501007,-131.359085,745.749329,178.881546,-139.323837,718.96698,189.110855,-149.008118,695.991211,278.569122,-144.491959,748.720093,261.371521,-173.243622,712.900757,259.147797,-150.022873,692.752319,263.423004,-114.716423,686.749084,148.092453,116.515572,660.100037,149.314774,134.65831,690.45343,152.15387,158.542496,718.199036,nan,nan,nan,129.977829,130.171295,638.970947,99.22467,144.164185,658.654663,nan,nan,nan,129.858215,140.461868,623.257751,96.827301,165.58757,638.81543,nan,nan,nan,127.881248,160.887665,614.959106,97.637466,186.259338,632.420044,nan,nan,nan,118.576744,192.060852,610.044006,107.728119,212.623703,634.06427,145.099014,200.462738,742.250305,106.665787,188.031525,707.841675,116.101082,221.615921,698.846069,144.425491,248.148132,692.646667
198.46933,98.670471,750.741394,175.311874,87.244545,662.748962,201.125916,-440.389862,772.716309,212.598083,-402.735596,825.953247,191.00296,-161.645554,791.604858,224.452179,-161.787842,794.802979,248.56601,-155.29306,772.727966,185.424713,-182.364243,764.750671,176.901215,-204.246567,742.849548,203.185287,-215.266159,720.078125,184.628159,-152.11792,771.881348,174.773941,-169.056107,751.585205,191.325027,-192.461929,714.119568,185.374725,-137.593063,765.536621,176.612976,-154.85527,742.786499,188.577866,-172.812683,706.099487,179.447556,-131.334671,745.832031,178.881638,-139.311676,719.058167,189.076508,-149.069672,696.146667,278.508453,-144.488495,748.821655,261.315582,-173.289551,713.078186,259.135895,-150.156006,692.937683,263.411255,-114.799309,686.761963,146.797714,115.92495,661.471863,148.018295,134.558411,691.754761,150.804443,158.664932,719.168945,nan,nan,nan,129.300278,129.651199,639.759277,98.488243,144.295013,659.046021,nan,nan,nan,129.575012,139.655487,624.147156,96.649925,165.302429,639.02594,nan,nan,nan,128.172485,159.571259,615.335144,98.224052,185.694016,632.322937,nan,nan,nan,119.801407,191.023178,609.988892,108.915222,211.93895,633.59082,144.201141,201.084595,742.457397,106.04718,188.825333,707.681641,116.06459,222.068832,698.186829,144.608719,248.220032,692.338379
198.436508,98.763107,750.762085,175.289825,87.250351,662.773376,200.997604,-440.26532,772.951477,212.455582,-402.623627,826.224243,190.959702,-161.560928,791.746094,224.363541,-161.672058,794.934753,248.496384,-155.214676,772.915527,185.346558,-182.233871,764.782654,176.847519,-204.170349,743.03595,203.181641,-215.242264,720.238525,184.515808,-152.002731,772.000305,174.712128,-168.995071,751.710083,191.254272,-192.453522,714.308838,185.319077,-137.516205,765.63385,176.53006,-154.803589,742.998474,188.486374,-172.855316,706.258301,179.39624,-131.234909,745.956787,178.828903,-139.251862,719.158691,189.063858,-149.081116,696.321777,278.469513,-144.494781,749.002502,261.270386,-173.262817,713.2453,259.108551,-150.120239,693.065918,263.330658,-114.856384,686.903503,145.935059,115.068062,663.568542,146.799713,134.097427,693.819275,149.507217,158.628052,720.822815,nan,nan,nan,129.009171,128.341431,641.268005,98.084557,143.941269,659.991089,nan,nan,nan,130.013962,138.293091,625.824707,96.811455,164.765594,639.610413,nan,nan,nan,129.455368,158.291382,616.32428,99.341164,184.787155,632.453918,nan,nan,nan,121.900368,189.580536,610.274902,110.637978,210.915939,633.350037,143.112961,201.44838,743.268188,105.447975,189.136063,708.003967,116.186615,221.972763,697.949524,144.895248,247.999008,692.627686
198.395767,98.831932,750.797668,175.362122,87.366188,662.71167,200.856262,-440.192017,773.221985,212.344986,-402.516541,826.432068,190.875122,-161.471115,791.867859,224.299759,-161.539536,795.031128,248.405899,-155.150772,773.016785,185.212738,-182.241104,764.996155,176.743576,-204.117416,743.183289,203.104843,-215.186432,720.43512,184.433212,-151.895676,772.129456,174.653671,-168.906006,751.843079,191.210327,-192.407471,714.452209,185.288834,-137.412231,765.712891,176.457245,-154.686874,743.081909,188.490799,-172.807724,706.376587,179.27095,-131.176804,746.10022,178.814987,-139.213318,719.221375,189.048096,-149.047867,696.394226,278.398315,-144.37674,749.157593,261.266693,-173.243515,713.444519,259.0513,-150.110229,693.250854,263.347198,-114.839035,687.061096,145.438141,113.907913,666.114563,145.811447,133.390671,696.305542,148.320312,158.398941,722.794373,nan,nan,nan,129.186066,127.14817,643.369446,98.109825,143.240189,661.205566,nan,nan,nan,130.485352,136.819641,627.755188,97.494652,163.743988,640.504028,nan,nan,nan,131.055923,156.752945,617.635559,100.828278,183.601746,632.900574,nan,nan,nan,124.367668,187.980331,611.033203,112.454948,209.553162,633.553772,142.068848,201.590057,744.490662,104.857483,189.242447,708.871399,116.195808,221.733902,698.483765,145.23912,247.535416,693.36792
198.311447,98.876999,750.816223,175.393448,87.558701,662.733337,200.76239,-440.085693,773.404297,212.192535,-402.430664,826.620544,190.742706,-161.377487,791.932373,224.153351,-161.462646,795.164978,248.316956,-154.997406,773.17218,185.098175,-182.051926,765.011475,176.67894,-204.066315,743.251526,203.047516,-215.168091,720.580078,184.333832,-151.832977,772.240234,174.517349,-168.823105,751.887939,191.157074,-192.361282,714.574829,185.136993,-137.332321,765.831787,176.425613,-154.647736,743.238342,188.404968,-172.725784,706.487732,179.246506,-131.080215,746.09021,178.792313,-139.125275,719.294189,188.981689,-149.008926,696.485046,278.32074,-144.344818,749.313599,261.205353,-173.19281,713.634521,259.070984,-149.985016,693.382935,263.337189,-114.86055,687.136719,145.283569,112.626389,669.002563,145.250015,132.539337,698.892334,147.517532,157.905365,725.119751,nan,nan,nan,129.57283,125.400322,645.705139,98.284195,142.017151,662.904175,nan,nan,nan,131.379517,135.146881,629.869629,98.291878,162.324402,641.854065,nan,nan,nan,132.336075,154.634155,619.098999,102.247841,182.062439,633.687317,nan,nan,nan,126.28846,186.069855,612.103516,113.980202,207.829346,634.298035,141.254059,201.551193,745.949951,104.586143,188.75322,709.878296,116.204926,221.064575,699.303223,145.146103,246.867279,694.496765
198.176056,98.945274,750.837769,175.341904,87.677505,662.767212,200.650345,-440.022675,773.520081,212.055237,-402.338104,826.765625,190.612915,-161.277878,792.034607,224.037811,-161.360565,795.23761,248.2509,-154.90741,773.253662,185.039276,-181.998138,765.063599,176.609879,-204.007339,743.328735,202.979401,-215.065338,720.680969,184.227402,-151.734756,772.302429,174.389862,-168.777313,752.026733,191.071518,-192.276535,714.643311,185.037552,-137.26503,765.877625,176.309067,-154.586319,743.273865,188.30896,-172.670181,706.577942,179.071854,-131.003662,746.191345,178.728699,-139.081436,719.357544,188.936951,-148.936584,696.520508,278.237,-144.233643,749.399658,261.178101,-173.121811,713.722229,258.994934,-149.902695,693.466125,263.312317,-114.772987,687.20813,145.463486,111.166,672.072998,145.134659,131.558197,701.766663,147.091263,157.373199,727.540894,nan,nan,nan,130.080902,123.533989,648.42157,98.715591,140.472717,664.977051,nan,nan,nan,130.941055,132.772552,632.589233,99.053627,160.447937,643.515076,nan,nan,nan,133.874466,152.474258,621.252747,103.374443,179.828979,635.13739,nan,nan,nan,127.42485,183.776138,613.57312,114.979355,205.787598,635.415649,140.75264,201.322479,747.519775,104.521027,187.990005,711.268433,116.206146,220.108322,700.382568,145.178772,246.034729,695.566895
198.055786,99.015106,750.835938,175.358871,87.852623,662.818787,200.585022,-439.977936,773.566956,211.938004,-402.262238,826.831909,190.523178,-161.233536,792.046936,223.920746,-161.229584,795.302002,248.181396,-154.841156,773.334595,184.951981,-181.924561,765.133667,176.512039,-203.940414,743.343872,202.906509,-214.961243,720.715332,184.123093,-151.68927,772.359192,174.313538,-168.679871,752.07428,191.008789,-192.211273,714.646851,184.986206,-137.195068,765.870605,176.240616,-154.462402,743.220093,188.248871,-172.574493,706.578308,178.96994,-130.945053,746.184326,178.59552,-138.997421,719.384338,188.857864,-148.804535,696.57019,278.137482,-144.137115,749.490967,261.087677,-173.05571,713.808899,258.900909,-149.791473,693.529297,263.264618,-114.70372,687.314514,145.910461,109.559525,675.247681,145.48024,130.298355,704.769165,147.101562,156.703583,729.980835,nan,nan,nan,130.783783,121.561401,651.473206,99.187935,138.50618,667.501709,nan,nan,nan,133.077942,130.740326,635.512939,99.70005,158.004471,645.912048,nan,nan,nan,135.31041,149.876099,623.995789,104.09108,177.435745,636.94519,nan,nan,nan,128.166321,181.246796,615.256714,115.433159,203.460266,636.910889,140.581329,200.917801,749.161438,104.64209,186.877121,712.888916,116.228203,218.908585,701.613586,144.971573,244.940582,696.735168
197.903091,99.066124,750.854614,175.173309,87.825562,662.889832,200.538559,-439.940582,773.596497,211.840271,-402.231293,826.848877,190.420013,-161.169281,792.047485,223.823746,-161.188858,795.338989,248.053009,-154.814194,773.339722,184.848267,-181.89032,765.131653,176.427063,-203.886627,743.361816,202.834015,-214.910751,720.695312,183.982849,-151.633011,772.388245,174.139755,-168.661499,752.079895,190.882233,-192.107666,714.649963,184.855591,-137.140549,765.918335,176.179077,-154.395172,743.239197,188.160049,-172.470322,706.608337,178.90918,-130.913467,746.219482,178.459366,-138.956024,719.433594,188.740707,-148.711044,696.567139,278.068604,-144.030823,749.51593,260.961792,-172.919449,713.804199,258.85434,-149.726532,693.5625,263.183472,-114.439003,687.332581,146.631317,107.81884,678.653076,145.923386,129.173538,707.810303,147.435562,155.983841,732.475525,nan,nan,nan,131.449951,119.393089,654.684875,99.803963,136.279434,670.296631,nan,nan,nan,134.240479,128.373016,638.705261,100.55378,155.554764,648.08728,nan,nan,nan,135.276581,146.739944,627.390625,104.333862,174.826691,639.052673,nan,nan,nan,128.204193,178.393219,617.348083,115.397255,200.888626,638.666809,140.735855,200.437607,750.793213,104.97496,185.60321,714.811707,116.302933,217.497391,703.026245,144.848816,243.782043,697.894531
197.713531,99.107506,750.868591,174.996475,87.848282,662.872559,200.551453,-439.915649,773.545166,211.795364,-402.201752,826.801758,190.29715,-161.187866,792.047852,223.737274,-161.193481,795.289246,247.897049,-154.779358,773.333923,184.758392,-181.850769,765.086426,176.376144,-203.864868,743.351868,202.767456,-214.836456,720.634644,183.917831,-151.634064,772.381775,174.14827,-168.610046,752.029175,190.794937,-192.016891,714.63031,184.776276,-137.074448,765.9198,176.07692,-154.414978,743.321594,188.06749,-172.376129,706.570679,178.810089,-130.867188,746.248047,178.347443,-138.896118,719.41748,188.662262,-148.619217,696.547607,277.968994,-143.994537,749.529236,260.858582,-172.824081,713.821838,258.698303,-149.678604,693.591614,263.069489,-114.375397,687.360901,147.653183,106.01989,682.139404,146.780945,127.915558,710.936829,148.029999,155.241318,734.982727,nan,nan,nan,132.327591,116.875732,658.141968,100.622765,133.837509,673.353394,nan,nan,nan,135.33255,125.774567,641.681885,101.226166,152.960861,650.612671,nan,nan,nan,135.269852,144.090912,629.957581,104.340324,172.083389,641.354065,nan,nan,nan,128.005981,175.260849,619.563049,115.228081,198.165131,640.427612,141.068619,199.909607,752.488647,105.378494,184.186142,716.861755,116.408501,215.962982,704.54126,144.71611,242.630112,699.10144
